state_id,component,mode,atom_index,seed,qualified,selected,minimum,maximum,mean,underflow_count,below_0_1,effective_n,owner,alpha,variance,scale_equation,denominator,denominator_margin,linear_weight_share
failed-only-recovery-11,0,joint,,checkpoint,False,True,3.4784623895481417e-15,0.9999999999044109,0.7960104021408398,0,8,183.32424456251752,84,0.5,2.7793868588183886e-07,-3.706263074221283e-11,104.76897503298619,0.523844875164931,4.2357537088335284e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.014385723772254763,0.9999999682302184,0.8094305214942763,0,5,187.28052593163287,85,0.5,1.8890237832309626e-06,5.119382695539798e-11,107.4529989036736,0.5372649945183681,3.924921730931082e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.16088648559061547,0.9999994290458357,0.7731726350054532,0,0,183.61314326040136,86,0.7,1.0119740418714652e-06,1.6086154117244881e-12,91.47270439013073,0.45736352195065366,3.067507996805406e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,87,0.0,4.8940657307456934e-05,2.062194859320243e-12,200.0,1.0,7.323726484652998e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.4768859064670002,0.9999998916498443,0.909802833934676,0,0,196.08057844542515,88,0.2,1.349171669429033e-06,5.7651541992839997e-11,151.53153581442595,0.7576576790721298,9.324778504020109e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.9016811566104972e-87,0.9999957134241116,0.7351905168161385,0,13,174.5943047518089,89,0.7,3.1179140397990793e-07,2.6626880648988846e-11,83.8762807522678,0.41938140376133903,1.4294573190109745e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.5761321128210065,0.9999955565990337,0.914401680657059,0,0,197.7691726129327,90,0.2,8.892652018388449e-07,2.677454658790184e-11,152.45130515890241,0.7622565257945121,1.4824080387852146e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.08347018205037213,0.999991870454153,0.7957271267788208,0,3,187.69070034550208,91,0.6,1.7535955192002534e-06,2.661597610285974e-10,99.85271922760703,0.4992635961380351,7.993258259046281e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.4603967531924969,0.9999850955573767,0.8817610903715314,0,0,196.2613787275535,92,0.30000000000000004,6.315962779755087e-07,4.1411655436629566e-10,135.87261718321258,0.6793630859160629,4.2020742392806507e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,93,0.0,1.064273184367745e-05,6.152467424413999e-12,200.0,1.0,3.367819403547989e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,5.518188514598609e-07,0.999999918566005,0.7093097200789452,0,8,175.67677763518427,94,1.0,3.3343792447633675e-07,-4.1685160878657257e-10,71.15126589713427,0.3557563294856713,1.0535505940090346e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.1666996985962024,0.9999934789741552,0.7713015747802447,0,0,183.20602932095895,95,0.7,9.357272272011094e-07,-2.613125054810598e-11,91.09849234508911,0.45549246172544555,3.4014225789160055e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.38624490330315103,0.9999509119290314,0.8533675510052646,0,0,194.52951774093384,96,0.4,2.8770480646494044e-07,7.466001380866084e-11,122.37898135942345,0.6118949067971172,2.0955284460378683e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.20683012482096938,0.9999614647961033,0.9104049306714626,0,0,196.47622466115266,97,0.2,1.014195359232707e-06,-1.2923365036712493e-11,151.65195516178338,0.7582597758089169,1.2772208336449082e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.0013010020676987243,0.9999993601710329,0.8051702058748651,0,10,180.93820082019582,98,0.4,7.159712073997633e-07,8.913300179749462e-12,112.7395123333435,0.5636975616667175,6.620747168436523e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.7557385305928708,0.9999825054748879,0.9175585077189274,0,0,198.9720156568641,99,0.2,1.1474201657999887e-06,8.711005331038447e-13,153.08267057127622,0.7654133528563811,1.1238392972673138e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,100,0.0,2.1272973573363836e-05,1.0343670364676427e-12,200.0,1.0,1.6848983846232983e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,2.3421120720313797e-26,0.999974037369239,0.6177189780024773,0,43,145.2011934379544,101,0.8999999999999999,3.873559117831927e-09,-1.0711887539614413e-11,54.81446664270486,0.2740723332135243,0.002897381919060666
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,102,0.0,9.786837228471245e-07,7.941758362051132e-13,200.0,1.0,3.6623474952278895e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.1799469444428726,0.9999999614361437,0.7334356717441801,0,0,178.03263473211345,103,0.8999999999999999,1.928549391360725e-07,-2.0953356231961103e-12,77.95780539104543,0.3897890269552271,1.190561934440545e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.2996720265701859,0.9999978357144181,0.8112057485311945,0,0,185.97160917745438,104,0.5,2.6801936687608656e-07,1.1526446463960838e-11,107.8080443110571,0.5390402215552855,4.517222730862319e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.04403112488149409,0.999999996673212,0.894075157912361,0,4,192.4042655375422,105,0.2,1.0807355975982837e-06,5.61825760093366e-09,148.38600060996302,0.741930003049815,1.1696281160238615e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,7.824254120137848e-22,0.9999999941216766,0.5966720266727357,0,46,139.98518904952113,106,1.0,4.7740863775139494e-08,1.0492213209367662e-09,48.62372721589239,0.24311863607946194,0.00016358453542830362
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.4907011664221949,0.9999986540812418,0.9128737781042321,0,0,197.17135030989488,107,0.2,5.853355307080841e-07,-6.41317840380509e-10,152.1457246483372,0.760728623241686,2.34439361616529e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.6880013198594578,0.9999935649184324,0.9152041238044827,0,0,197.99912464314457,108,0.2,1.6122665862958507e-06,6.402884806880423e-10,152.61179378838727,0.7630589689419364,7.710856185923246e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.4816565655833487,0.999999992280804,0.9081951846769789,0,0,195.43707247660646,109,0.2,5.924767367090334e-07,-3.214446197301852e-11,151.21000596288653,0.7560500298144326,2.301473272385496e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.10111733143219545,0.9999999171007558,0.867547597142362,0,0,191.89836840946518,110,0.30000000000000004,7.123670157971249e-08,-2.990285719191015e-10,133.0299185373787,0.6651495926868936,5.085131931719144e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.7483922194031343,0.9999471049901487,0.9532742786298956,0,0,199.0886289578005,111,0.1,3.2885168574697174e-07,8.538421007333692e-11,173.31917228515016,0.8665958614257508,2.1991426694535622e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.30267193640634227,0.9999999843346568,0.8257930410890273,0,0,191.64576469201396,112,0.5,3.175675470515345e-07,-4.909755935145199e-11,110.72550282262355,0.5536275141131177,3.7198401883856287e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,113,0.0,5.393468017559071e-07,1.4365308942387855e-11,200.0,1.0,6.645594020990643e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.5160445692565492,0.9999999811825641,0.9065914433709372,0,0,194.7815348174555,114,0.2,4.6102010772845174e-06,1.6525549551811042e-10,150.8892577016782,0.7544462885083909,2.404833066370546e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,4.502429787969404e-16,0.999999453913824,0.6857898311533889,0,18,168.37175677273703,115,1.0,8.489958557506205e-07,-1.2318979725201018e-09,66.44728811202299,0.3322364405601149,2.5071173460862023e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,3.0762174425708717e-09,0.9999982329906415,0.5548898902698693,0,63,127.46183461227444,116,0.8999999999999999,1.9956558398022874e-06,-1.8659614526254846e-09,42.24864909618327,0.21124324548091636,3.0412855496538437e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.010301398159660935,0.9999991673875547,0.8851394951209599,0,5,189.93077014341515,117,0.2,1.1873947807987337e-07,-1.4909814853777873e-09,146.5988680516828,0.732994340258414,1.3143839400864317e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.03989715493431271,0.9999998696875462,0.8366813657847477,0,3,189.39169115349443,118,0.4,1.1426229710732561e-07,1.7103937844638397e-09,119.04174431531999,0.5952087215766,6.22258062259764e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.533414941854363,0.9999999348943296,0.9142543012992475,0,0,197.67020837484776,119,0.2,2.437622238612995e-07,2.6936627107427585e-10,152.42182928734027,0.7621091464367014,6.154165089326277e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.6289548552710073,0.9999966248879785,0.9152439993438337,0,0,198.0275699930655,120,0.2,4.510242159901529e-07,4.059127212936191e-11,152.61976889625757,0.7630988444812878,3.1309938719659746e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.3025164037168948,0.9999927566385827,0.8276254058012554,0,0,192.62149296633544,121,0.5,2.3216263455753022e-07,-7.151612080313896e-10,111.09197576506946,0.5554598788253473,5.514950465047949e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.32688850451953627,0.9999988109761951,0.8466510197730319,0,0,191.8996250713707,122,0.4,4.571338515099885e-07,-3.3789668429111327e-09,121.03567511297686,0.6051783755648843,1.1927415626533606e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.7629473779327254e-46,0.9999999379770046,0.7140654007458944,0,11,174.5496656743833,123,0.8999999999999999,6.675812949962368e-07,1.6842546684588196e-09,74.08375119138837,0.37041875595694185,1.9150562443149296e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.20944605502737315,0.9999974777434741,0.9434487003159765,0,0,196.15536634222747,124,0.1,1.4294252986445678e-06,8.440543122027933e-09,171.35405662236644,0.8567702831118322,4.6524783343575244e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.03507332265206556,0.9999791401242768,0.7163204245460364,0,11,173.46257929676548,125,0.8999999999999999,4.325230511225229e-07,9.683145940024431e-09,74.53475595141676,0.37267377975708377,3.604694675997533e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.495802776936812,0.999999876621183,0.9047366171855863,0,0,194.0860255405093,126,0.2,2.3145725594113967e-05,1.4704675544680884e-10,150.51829246460807,0.7525914623230403,4.067892443207e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.061356322494468436,0.9999915101288654,0.7265173446197057,0,3,180.83931173605762,127,1.0,6.903371345938448e-08,2.2165208557467508e-10,74.59279080528626,0.3729639540264313,0.00011455026799590401
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,128,0.0,0.00011157558926080732,-2.4428759015648894e-12,200.0,1.0,3.21242299031132e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,5.945632088907667e-06,0.9999830487549882,0.7447902920536152,0,11,176.66951089075874,129,0.7,1.2942265156090232e-06,3.162313146846968e-09,85.79623579976305,0.42898117899881527,2.119863969084108e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,2.5696642463822275e-35,0.9999865121019194,0.7736724523486777,0,14,179.0255736239612,130,0.5,8.710632025553777e-07,-1.969468532703189e-09,100.30138507455374,0.5015069253727686,9.872866291166467e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,3.9656747436145575e-07,0.9999998515837201,0.9334771225440026,0,4,194.79373412714205,131,0.1,4.70760365586882e-07,-1.8348355741066946e-08,169.35974106797158,0.8467987053398579,1.4775745394896975e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.2588375489443961e-27,0.9999995283047285,0.5812400852307773,0,67,127.79053910659536,132,0.4,1.3234147977578697e-06,2.1918529903004828e-09,67.95348820452598,0.3397674410226299,2.2867271631699344e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,133,0.0,0.00015080606789102954,-4.3739456501157295e-14,200.0,1.0,2.3767477868194634e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,6.572599844635129e-17,0.9999999858215475,0.8542793017049166,0,13,183.84649738073475,134,0.2,1.1707284890919374e-06,-1.2090776423694633e-10,140.42682936847407,0.7021341468423704,1.0234420391764184e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.7646180160051328e-92,0.9999986017457517,0.5341879412510189,0,72,121.46997655544905,135,0.8999999999999999,5.831197191347712e-07,-6.280571463508764e-09,38.108259292413194,0.19054129646206597,1.7430905526825585e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.46631239737998026,0.9999990420288215,0.9035575805567478,0,0,193.74468553492775,136,0.2,2.9430321697936078e-06,-2.207659089691643e-08,150.28248513884043,0.7514124256942022,3.9268697578143405e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,7.937433056297592e-186,0.9999988462287219,0.5404141374301685,0,68,123.71187460582738,137,1.0,1.595556181331863e-09,-1.9413198826256917e-10,37.37214936737898,0.1868607468368949,0.024249373713152417
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,138,0.0,7.726021554749825e-06,1.218488643317528e-12,200.0,1.0,4.6392310137757283e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.01021852395726626,0.999945140103985,0.896090573357535,0,2,192.89541303738858,139,0.2,1.5363792582755572e-08,-1.1860777070798162e-10,148.78908369899762,0.7439454184949881,1.2617368974100188e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.7580256539301885,0.999999998755319,0.9522014112685625,0,0,198.65766188827988,140,0.1,0.00017117547161349126,-4.542633675973673e-12,173.10459881288364,0.8655229940644182,3.086745454725741e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.3075574745030637,0.9999999062400733,0.9401475782573047,0,0,194.7963308467084,141,0.1,4.028085126681443e-06,2.7554308012305207e-08,170.69383221063202,0.8534691610531602,1.5621691817927616e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,142,0.0,2.862407935983748e-06,-4.864624258971162e-12,200.0,1.0,1.2521904498415409e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.0,0.9998126465963332,0.6743012963113593,6,40,152.30965093796323,143,0.5,2.3939550960010735e-09,9.151360835790712e-08,80.4271538670902,0.402135769335451,0.00013674366040660594
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,144,0.0,3.9313156918998325e-05,-9.120670885209847e-13,200.0,1.0,9.117252751730476e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,4.929736135227131e-09,0.9999972888953993,0.5928016779478341,0,60,131.45209712387802,145,0.5,1.0637874817324674e-06,2.6427347532553824e-09,64.127230194385,0.32063615097192505,5.892356795602578e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,2.966364418781193e-10,0.9998242852714659,0.7648610768087833,0,14,176.1193460537258,146,0.5,4.67556370910333e-07,-2.364568041368642e-09,98.53910996657504,0.4926955498328752,2.1244097855503058e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.0,0.9999998338411523,0.5314489156646311,13,68,121.43342420108301,147,1.0,1.3781901413111573e-10,5.744782427541395e-11,35.57910501427146,0.1778955250713573,0.9393767194693411
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,148,0.0,1.2342194983492414e-05,-3.5697073075269257e-12,200.0,1.0,2.904086255146219e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,149,0.0,3.7820165582282403e-06,8.595374412223578e-12,200.0,1.0,9.477166019253556e-10
failed-only-recovery-11,0,joint,,checkpoint,False,True,8.649476985287437e-55,0.9997794919167573,0.6796080315412649,0,14,165.6839943797981,150,1.0,1.7618537817817852e-07,-7.142065916454499e-08,65.21092818959829,0.32605464094799147,2.6281229830771027e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,5.227997137442695e-05,0.9999974255769117,0.7171019331652996,0,15,171.5082577146026,151,0.7999999999999999,7.849232435582416e-08,-1.4458914517328525e-07,77.16652063306616,0.3858326031653308,1.9643790772258535e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.005367635048409278,0.9999965752642387,0.7599255270761024,0,9,176.49025920774514,152,0.6,1.5400897895489105e-08,1.0028892821769318e-07,92.69239928706327,0.4634619964353163,3.597734542665262e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.5395768044012715,0.9999970502890392,0.9117573317154111,0,0,196.71560038476355,153,0.2,3.6128963991012286e-08,1.8163718493288413e-08,151.92243537057308,0.7596121768528654,5.011911330541717e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.5856848881613207,0.9999162769164924,0.8831356060810377,0,0,196.73757326827112,154,0.30000000000000004,1.4117801259527267e-07,-1.0236498515654439e-09,136.1475203251139,0.6807376016255695,2.3572929533799486e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.7008999441771461,0.999999430617553,0.9530236830680431,0,0,198.98908142152482,155,0.1,4.781900962022728e-08,-3.0814190401141407e-09,173.26905317277965,0.8663452658638983,1.664978743714881e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,4.01075872102141e-34,0.9999993049183683,0.5528671678278017,0,63,128.50693971383112,156,1.0,4.982372712230666e-07,3.719269919821855e-07,39.86275544690557,0.19931377723452784,4.495815264239247e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,4.290016688570222e-06,0.9999931276147669,0.6070671661157053,0,51,138.2242744775392,157,0.7,7.770254445542984e-07,6.570251671828426e-08,58.251610612181146,0.29125805306090574,3.440622709406641e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0594268896786642e-21,0.9997724804875981,0.7201817438034256,0,21,166.04489158793064,158,0.6,1.2741254066684638e-06,-1.020185435998264e-09,84.74364263252795,0.42371821316263975,1.0958073677437405e-07
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.007939244804291317,0.9999297599599847,0.6994401847947245,0,10,170.6987945676126,159,1.0,2.1062901726547909e-07,-9.290894381619452e-08,69.17735884029011,0.3458867942014506,2.0692609112048805e-05
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,160,0.0,6.553033086638096e-05,-4.001547426746299e-12,200.0,1.0,5.469650211743926e-11
failed-only-recovery-11,0,joint,,checkpoint,False,True,6.0476203166091415e-22,0.9999984704466057,0.7618188399339998,0,11,178.7624571390301,161,0.6,2.2847200402067177e-06,-7.289048364758208e-09,93.07106185864276,0.46535530929321384,5.425462385587525e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.23831689606515405,0.9999900628298082,0.8647002647376928,0,0,190.36142119892932,162,0.30000000000000004,3.832220086565069e-07,4.0479942960954144e-08,132.46045205644495,0.6623022602822247,7.320080703506631e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.010910559702804782,0.9999989055766179,0.82844932130006,0,4,187.02375133993894,163,0.4,5.485457449179258e-08,-6.970994810609628e-08,117.39533541838253,0.5869766770919127,1.4862932392440607e-06
failed-only-recovery-11,0,joint,,checkpoint,False,True,0.23111276744762504,0.9999998990367384,0.8677649908113506,0,0,191.47996773474694,164,0.30000000000000004,4.868573532921978e-07,-1.0029572702131961e-07,133.07339727117642,0.6653669863558821,5.578384142199135e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,165,0.0,4.0545622706140963e-07,3.3138558563905464e-12,200.0,1.0,8.84011550881085e-09
failed-only-recovery-11,0,joint,,checkpoint,False,True,5.542463156819097e-16,0.9999776252059616,0.7992302033688969,0,13,181.10358753819037,166,0.4,1.1169022043636327e-06,3.426375626233561e-08,111.55151183214991,0.5577575591607495,3.8543192724023783e-08
failed-only-recovery-11,0,joint,,checkpoint,False,True,6.830346045794175e-08,0.9999879760334508,0.8253006514153285,0,6,187.18331349793405,167,0.4,5.5047828994273177e-08,2.098255809332276e-08,116.76560144143608,0.5838280072071804,1.4744088517971574e-06
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,0,0.0,2.3234220676923607e-06,2.4388269181940812e-14,200.0,1.0,4.712970117356329e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.6056912368806923,0.9999881301950002,0.9146716508907421,0,0,197.8068495797899,1,0.2,3.7844109356338e-06,4.0302780676413066e-11,152.50529920563906,0.7625264960281953,9.209862714464987e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,2,0.0,9.124443024984866e-06,7.115363853671397e-14,200.0,1.0,1.2000972273108694e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,3,0.0,3.949538980669828e-07,-4.128253294766182e-14,200.0,1.0,2.77253087730841e-08
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.06902301058550303,0.9999997591605225,0.7775798556439765,0,13,171.56676667628372,4,0.4,1.6929640388316645e-06,2.5995274903358967e-11,107.22144228716573,0.5361072114358286,6.954766913353661e-08
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.1413922300604127,0.9999871338891403,0.759057174256673,0,0,184.0421990322017,5,0.7999999999999999,1.940971187237322e-07,2.760959847417088e-13,85.55756885134089,0.42778784425670446,1.788426593981132e-05
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.726489503195493,0.9999885817088537,0.9163716660926147,0,0,198.47390154560622,6,0.2,9.953795848390674e-08,4.684503976479161e-13,152.84530224601386,0.7642265112300692,5.047427687388428e-07
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.0029553154282017683,0.9998209766744841,0.6784970368001906,0,20,165.63663464923,7,1.0,1.6505268789861827e-08,1.5376588891058418e-13,64.98872924138348,0.3249436462069174,0.00279561209644354
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.5173261886159678,0.9999999940041169,0.9054697525096206,0,0,194.3407984611033,8,0.2,4.1819054988446875e-05,-2.112003824519891e-13,150.66491952941496,0.7533245976470748,6.488560619591619e-10
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,9,0.0,4.98566711180688e-06,-2.493449891005639e-14,200.0,1.0,2.1963397333745753e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,3.535048262633843e-24,0.9999928472467289,0.6597346606631811,0,22,157.81481916132796,10,1.0,6.464917319981387e-08,1.7713608357894373e-13,61.23625401398155,0.30618127006990775,0.000350661185164312
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.07032310278431758,0.9999999874947202,0.9470603871429389,0,1,197.41537075872475,11,0.1,1.673069852931897e-07,7.471561518280612e-12,172.0763939877588,0.860381969938794,1.3570454150922627e-07
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.011132359875542086,0.9999908548265751,0.6985254475372085,0,12,170.77952242409665,12,1.0,1.5018546589314477e-07,1.7580381594939354e-13,68.994411388787,0.344972056943935,0.00010485840095098665
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.40805096808955815,0.9999999989064771,0.9011703616506727,0,0,193.01262392210066,13,0.2,1.897786651732427e-06,-1.2926592323465254e-13,149.80504135762536,0.7490252067881268,1.9387456158482716e-08
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.13024522903765123,0.9999972261077242,0.7751977230695946,0,0,184.87543545733,14,0.7,2.1999982376596232e-07,-8.742873605472121e-13,91.87772200295893,0.45938861001479464,7.373116608570804e-06
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.03083738729906972,0.9996119027209593,0.7285128442731189,0,3,181.95168143770223,15,1.0,3.3147399760977276e-07,2.344235916496018e-13,74.99189073596906,0.37495945367984534,3.335230638753787e-05
failed-only-recovery-12,0,joint,,checkpoint,False,True,2.7269252309288594e-05,0.9999974780579214,0.7226697005220853,0,20,170.59414805590254,16,0.7,3.0076079212974245e-08,1.1478728565050482e-12,81.37211749345718,0.40686058746728593,0.00010089042765045242
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.0010492855092550104,0.9999521236501968,0.8108499673426104,0,7,182.06207783851988,17,0.4,1.0778060396644334e-07,-3.5472879371309825e-12,113.87546462689261,0.569377323134463,1.9760895709594784e-06
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,18,0.0,2.4984858424011586e-06,2.9058422335026536e-14,200.0,1.0,4.382741974842105e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.8853766925547096e-15,0.9999953689390563,0.5865226449653911,0,61,127.5642767588528,19,0.4,5.720982424201474e-07,-4.488220088558643e-13,69.01000015144864,0.3450500007572432,1.9285677770605564e-07
failed-only-recovery-12,0,joint,,checkpoint,False,True,8.215949571821186e-80,0.9999975706595693,0.4585247881630126,0,94,99.46825325179933,20,0.6,1.4427131183495497e-07,1.5931701712127567e-12,32.41225150444545,0.16206125752222725,3.6184090594738183e-06
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.5585901456863034,0.99999999021013,0.9129410415805356,0,0,197.13471242519714,21,0.2,5.816647589724068e-07,-3.948953097048486e-11,152.1591773435979,0.7607958867179895,7.212548710362948e-08
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.0,1.0,1.0,0,0,200.0,22,0.0,1.635554280855865e-06,2.0476398354674075e-14,200.0,1.0,6.695111805956206e-09
failed-only-recovery-12,0,joint,,checkpoint,False,True,3.1976885820226083e-128,0.9999662312542423,0.5373585587808674,0,71,123.02359003890506,23,0.8999999999999999,5.604006590097948e-08,2.3247463544844655e-14,38.74238279838295,0.19371191399191473,0.0001599324545590447
failed-only-recovery-12,0,joint,,checkpoint,False,True,2.752027532449426e-07,0.9999833850699109,0.6528791090556086,0,27,157.04271655236346,24,1.0,3.3176012378969205e-09,4.64406291200703e-13,59.86514369246703,0.29932571846233513,0.02985103221433044
failed-only-recovery-12,0,joint,,checkpoint,False,True,4.213481046755748e-15,0.9999843680469186,0.69709261948738,0,18,165.22836310337732,25,0.7999999999999999,4.535110508845846e-09,-2.5467015665189828e-12,73.16465789748229,0.36582328948741144,0.003158572243716988
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.0,0.9999996642495859,0.47402606683920423,23,90,105.40439808413991,26,0.8999999999999999,1.8647953059426357e-08,-5.186523947746942e-13,26.075884410050318,0.13037942205025158,0.0006956367028434742
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.0,0.9999711477602795,0.6525684676424341,6,28,156.65174684715518,27,1.0,3.4633152552879164e-09,1.1554091017274004e-12,59.80301540983211,0.2990150770491606,0.027973763790951855
failed-only-recovery-12,0,joint,,checkpoint,False,True,0.8110361259311231,0.9999891723693021,0.9539362751108743,0,0,199.33958380955747,28,0.1,5.884472651798343e-09,1.0777593638887198e-12,173.45157158134603,0.8672578579067302,4.5944436089703874e-06
failed-only-recovery-12,0,joint,,checkpoint,False,True,6.3876017944760656e-24,0.9999316964101939,0.5771228408904429,0,60,130.15657102789527,29,0.6,7.412611756788328e-09,-1.3041233450002831e-12,56.13186204993147,0.28065931024965735,0.00021597050842687903
failed-only-recovery-12,0,joint,,checkpoint,False,True,1.9949938986597497e-08,0.9999999975322461,0.8889435712807858,0,12,184.85724059308777,30,0.1,8.78655638078618e-07,-4.641801422856408e-10,160.45303081532833,0.8022651540766417,2.2323950260127384e-08
failed-only-recovery-12,0,joint,,checkpoint,False,True,2.030250657311801e-06,0.9999999403399463,0.5903933747915374,0,60,129.62215613743,31,0.5,3.916318002846487e-05,2.7052027284923952e-11,63.645569563125726,0.31822784781562863,1.9770293972290665e-09
