state_id,serial_id,parameter,comparison,left_error,right_error,absolute_error_gain,numerical_uncertainty,status
baseline-best-28,17,A,input-to-frozen,0.0034121885107643024,0.004866334321043553,-0.0014541458102792504,8.881784197001252e-16,regressed
baseline-best-28,17,C,input-to-frozen,-0.00048371439361022395,-0.000393511461787982,9.020293182224193e-05,4.163336342344337e-16,improved
baseline-best-28,17,A,input-to-joint,0.0034121885107643024,0.00537638175831745,-0.0019641932475531476,0.0,unqualified
baseline-best-28,17,C,input-to-joint,-0.00048371439361022395,-0.0009041160818892557,-0.0004204016882790318,0.0,unqualified
baseline-best-28,17,A,frozen-to-joint,0.004866334321043553,0.00537638175831745,-0.0005100474372738972,8.881784197001252e-16,unqualified
baseline-best-28,17,C,frozen-to-joint,-0.000393511461787982,-0.0009041160818892557,-0.0005106046201012737,4.163336342344337e-16,unqualified
baseline-best-28,18,A,input-to-frozen,0.003161455030834759,0.0015685221204577715,0.0015929329103769874,3.552713678800501e-15,improved
baseline-best-28,18,C,input-to-frozen,-0.0006184165063946867,-0.0005422292599018275,7.618724649285924e-05,1.2212453270876722e-15,improved
baseline-best-28,18,A,input-to-joint,0.003161455030834759,0.0017063363638847306,0.0014551186669500282,0.0,unqualified
baseline-best-28,18,C,input-to-joint,-0.0006184165063946867,-0.0005946048641684021,2.3811642226284624e-05,0.0,unqualified
baseline-best-28,18,A,frozen-to-joint,0.0015685221204577715,0.0017063363638847306,-0.00013781424342695914,3.552713678800501e-15,unqualified
baseline-best-28,18,C,frozen-to-joint,-0.0005422292599018275,-0.0005946048641684021,-5.2375604266574616e-05,1.2212453270876722e-15,unqualified
baseline-best-28,19,A,input-to-frozen,0.005784928528115074,0.0010346449524600843,0.00475028357565499,1.1546319456101628e-14,improved
baseline-best-28,19,C,input-to-frozen,0.00021158569424939433,0.0005254520069531143,-0.00031386631270372,6.661338147750939e-16,regressed
baseline-best-28,19,A,input-to-joint,0.005784928528115074,-0.001576028618589298,0.004208899909525776,0.0,unqualified
baseline-best-28,19,C,input-to-joint,0.00021158569424939433,0.001010444113550002,-0.0007988584193006076,0.0,unqualified
baseline-best-28,19,A,frozen-to-joint,0.0010346449524600843,-0.001576028618589298,-0.0005413836661292137,1.1546319456101628e-14,unqualified
baseline-best-28,19,C,frozen-to-joint,0.0005254520069531143,0.001010444113550002,-0.00048499210659688763,6.661338147750939e-16,unqualified
baseline-best-28,20,A,input-to-frozen,0.002774916227775037,0.007307366917040703,-0.004532450689265666,3.2862601528904634e-14,regressed
baseline-best-28,20,C,input-to-frozen,-0.0022422527389682756,-0.0021026998645546913,0.00013955287441358433,2.55351295663786e-15,improved
baseline-best-28,20,A,input-to-joint,0.002774916227775037,-0.0023862053365295566,0.00038871089124548064,0.0,unqualified
baseline-best-28,20,C,input-to-joint,-0.0022422527389682756,-0.0004288697636859462,0.0018133829752823294,0.0,unqualified
baseline-best-28,20,A,frozen-to-joint,0.007307366917040703,-0.0023862053365295566,0.004921161580511146,3.2862601528904634e-14,unqualified
baseline-best-28,20,C,frozen-to-joint,-0.0021026998645546913,-0.0004288697636859462,0.001673830100868745,2.55351295663786e-15,unqualified
baseline-best-28,21,A,input-to-frozen,0.0019123179630300413,0.007990421574935347,-0.006078103611905306,8.881784197001252e-16,regressed
baseline-best-28,21,C,input-to-frozen,-0.00047754282172463025,-0.0002738755743852961,0.00020366724733933417,1.3877787807814457e-16,improved
baseline-best-28,21,A,input-to-joint,0.0019123179630300413,0.002151686906430861,-0.0002393689434008195,0.0,unqualified
baseline-best-28,21,C,input-to-joint,-0.00047754282172463025,0.00021003062212737733,0.0002675121995972529,0.0,unqualified
baseline-best-28,21,A,frozen-to-joint,0.007990421574935347,0.002151686906430861,0.005838734668504486,8.881784197001252e-16,unqualified
baseline-best-28,21,C,frozen-to-joint,-0.0002738755743852961,0.00021003062212737733,6.384495225791875e-05,1.3877787807814457e-16,unqualified
baseline-best-28,22,A,input-to-frozen,-0.015118374544065283,-0.007119666644937794,0.007998707899127488,7.105427357601002e-15,improved
baseline-best-28,22,C,input-to-frozen,0.00505376077076114,0.0036550883952167768,0.001398672375544363,2.220446049250313e-16,improved
baseline-best-28,22,A,input-to-joint,-0.015118374544065283,-0.003907471874963875,0.011210902669101408,0.0,unqualified
baseline-best-28,22,C,input-to-joint,0.00505376077076114,0.00021663286412076932,0.0048371279066403705,0.0,unqualified
baseline-best-28,22,A,frozen-to-joint,-0.007119666644937794,-0.003907471874963875,0.0032121947699739195,7.105427357601002e-15,unqualified
baseline-best-28,22,C,frozen-to-joint,0.0036550883952167768,0.00021663286412076932,0.0034384555310960074,2.220446049250313e-16,unqualified
baseline-best-28,23,A,input-to-frozen,-0.008357191154797938,-0.008444112589769404,-8.692143497146532e-05,1.1546319456101628e-14,regressed
baseline-best-28,23,C,input-to-frozen,-0.0012100995526016511,-0.0014360475840843323,-0.00022594803148268117,3.3306690738754696e-16,regressed
baseline-best-28,23,A,input-to-joint,-0.008357191154797938,-0.002846957133706418,0.00551023402109152,0.0,unqualified
baseline-best-28,23,C,input-to-joint,-0.0012100995526016511,-9.004750563823549e-05,0.0011200520469634156,0.0,unqualified
baseline-best-28,23,A,frozen-to-joint,-0.008444112589769404,-0.002846957133706418,0.0055971554560629855,1.1546319456101628e-14,unqualified
baseline-best-28,23,C,frozen-to-joint,-0.0014360475840843323,-9.004750563823549e-05,0.0013460000784460968,3.3306690738754696e-16,unqualified
