parameters,prediction,serial_id,n,A,B,C,truth_A,truth_B,truth_C,error_A,error_B,error_C,reference_A,reference_B,reference_C,qualified,stationarity,condition,reference_difference,loss
ABC,analytic,23,200,8.160625657156995,0.5024703434026959,-0.6752213676596804,8.0,0.5,-0.658,0.16062565715699506,0.002470343402695918,-0.01722136765968041,8.160625640368888,0.5024703430783174,-0.6752213663951835,True,8.656121325964972e-11,15.00276854329368,2.057208308522053e-09,0.0013943324925650507
ABC,analytic,24,200,5.878661834535881,0.49599852160637864,-0.20305467655079573,6.0,0.5,-0.215,-0.12133816546411857,-0.0040014783936213605,0.011945323449204265,5.878661878918735,0.49599852273031614,-0.20305467979539676,True,2.979381055158379e-10,15.583834199006976,7.549822519258385e-09,0.002932993977385381
ABC,analytic,25,200,6.07399673251027,0.5022558164437069,-0.19559445417280494,6.0,0.5,-0.19,0.07399673251027039,0.0022558164437068706,-0.005594454172804936,6.073996696215798,0.5022558155469633,-0.19559445156857694,True,1.4495958790402516e-10,15.756888265669781,5.975385551690306e-09,0.0018400488464891923
ABC,analytic,26,200,5.8960283258714945,0.49727721839287486,0.11692547832075476,6.0,0.5,0.116,-0.1039716741285055,-0.0027227816071251354,0.0009254783207547496,5.896028253994112,0.49727721666193275,0.11692548330491372,True,4.7989203475284815e-11,16.413359459937226,1.2190813594455018e-08,0.003558844765914974
ABC,analytic,27,200,7.029827125853937,0.5001097562183539,-0.6066644061548191,7.0,0.5,-0.604,0.029827125853937098,0.00010975621835385141,-0.00266440615481911,7.029827151073154,0.5001097567836016,-0.606664408072043,True,1.76078771595786e-11,14.906234348677373,3.5874590363348047e-09,0.0038634049109055367
ABC,analytic,28,200,6.050847489156414,0.500554097034401,0.8941400765879962,6.0,0.5,0.901,0.05084748915641413,0.0005540970344010132,-0.00685992341200381,6.0508474963350505,0.5005540971862311,0.8941400761455666,True,7.63487556877837e-12,18.441188901530282,1.1863852718765836e-09,0.0018305794491458487
ABC,analytic,29,200,6.981191729071399,0.5001574124716582,-0.9014335136374741,7.0,0.5,-0.908,-0.018808270928601267,0.0001574124716582359,0.006566486362525881,6.981191734461775,0.500157412598716,-0.9014335140653633,True,8.993846405728573e-12,14.277482369630068,7.721283629603265e-10,0.0024604370171971606
ABC,analytic,30,200,6.9820065958679685,0.49972544471584257,-0.909366166404211,7.0,0.5,-0.906,-0.017993404132031543,-0.00027455528415742947,-0.0033661664042109463,6.982006594734476,0.49972544468911995,-0.9093661663140421,True,1.2349274641627203e-11,14.254604155671714,1.6234479235721346e-10,0.0021299421690196075
ABC,analytic,31,200,6.937050545363964,0.4982142746848082,-0.5798640943996921,7.0,0.5,-0.584,-0.06294945463603607,-0.0017857253151917774,0.004135905600307854,6.937050388053806,0.4982142711336129,-0.5798640824170237,True,9.19582712210534e-10,14.91145780865173,2.2676807205059314e-08,0.0028251785836809528
ABC,analytic,32,200,6.059970104303688,0.5011669841871578,0.23181977592584163,6.0,0.5,0.235,0.05997010430368821,0.0011669841871577713,-0.0031802240741583554,6.05996990685439,0.50116697961026,0.23181978924816848,True,7.626646786827343e-10,16.79382116718012,3.2582553115323054e-08,0.0029156609786740216
ABC,analytic,33,200,6.133738868942924,0.5028597528715695,0.5529148891370353,6.0,0.5,0.563,0.13373886894292397,0.0028597528715694764,-0.010085110862964597,6.133738735359089,0.5028597499404238,0.5529148977111925,True,2.558456741730993e-12,17.636561800637764,2.1778533047263085e-08,0.0019015004773554926
ABC,analytic,34,200,7.982704802352586,0.4999049837480338,-0.6601252525027671,8.0,0.5,-0.663,-0.01729519764741383,-9.501625196617347e-05,0.0028747474972329323,7.982704850231393,0.4999049846893533,-0.6601252561314994,True,1.1816530856008509e-11,14.955664915448375,5.997817481089928e-09,0.00041113298584303273
ABC,analytic,35,200,5.7648762290724,0.4917259846693262,-0.13762515134810785,6.0,0.5,-0.153,-0.23512377092759973,-0.00827401533067379,0.015374848651892148,5.764876468271854,0.4917259907432492,-0.13762516886522647,True,1.300164980866095e-09,15.644877078158597,4.149255501628269e-08,0.0023304905615712758
ABC,analytic,36,200,5.962248214356532,0.4989345825145146,0.027928968517908367,6.0,0.5,0.022,-0.037751785643467706,-0.001065417485485387,0.005928968517908369,5.962248257748405,0.4989345835645803,0.027928965481973725,True,6.685648363101495e-12,16.230562038985116,7.2777701366441154e-09,0.0005994982675736757
ABC,analytic,37,200,6.953410254391268,0.499164562597029,-0.29141230920199096,7.0,0.5,-0.296,-0.04658974560873208,-0.0008354374029709843,0.004587690798009025,6.953410078416361,0.499164558783386,-0.29141229635571964,True,9.818184371885367e-10,15.543784943027092,2.5307712361057056e-08,0.00028106241963200373
ABC,analytic,38,200,5.94160921999355,0.49896066818354673,-0.17518117372214642,6.0,0.5,-0.182,-0.058390780006449816,-0.0010393318164532706,0.0068188262778535735,5.941609454087943,0.4989606740497776,-0.1751811906219103,True,1.0120212748557405e-09,15.723397287675406,3.939915515621286e-08,0.00043567410973264896
ABC,analytic,39,200,6.05474540837686,0.5010839567721274,-0.01747202898129573,6.0,0.5,-0.012,0.05474540837685993,0.001083956772127359,-0.005472028981295729,6.054745629589929,0.5010839620974625,-0.017472044474248778,True,7.451625640910142e-10,16.170605005334803,3.65354851762536e-08,8.07762458534759e-05
ABC,analytic,40,200,6.975796064662933,0.49955677013111616,-0.2232822143853098,7.0,0.5,-0.225,-0.024203935337067328,-0.0004432298688838432,0.0017177856146902148,6.975796019129749,0.499556769156006,-0.2232822110955835,True,5.070922399030814e-10,15.699240864856211,6.527310005028331e-09,6.687826043796134e-05
ABC,analytic,41,200,6.937308629345733,0.4985703935725251,-0.567624108393311,7.0,0.5,-0.568,-0.06269137065426733,-0.0014296064274749165,0.0003758916066889384,6.937308506386503,0.49857039079989823,-0.5676240990516426,True,7.418005506910065e-10,14.943867187864656,1.7724341821090575e-08,0.002652211944486671
ABC,analytic,42,200,5.788051316027403,0.495608514138317,0.25935815812469115,6.0,0.5,0.246,-0.21194868397259725,-0.0043914858616829755,0.013358158124691155,5.788051292817282,0.495608513582594,0.25935815970689546,True,1.3085818713060659e-11,16.737604311857652,4.010006074417873e-09,0.005672316293899424
ABC,analytic,43,200,5.878070921926516,0.49755180897768075,0.5808145544522767,6.0,0.5,0.57,-0.1219290780734843,-0.002448191022319246,0.010814554452276748,5.878070715874834,0.49755180432476737,0.580814567793555,True,1.2944792573863916e-10,17.597553356346346,3.505430339848286e-08,0.00215620879088174
ABC,analytic,44,200,7.939433591923772,0.49869863646396706,-0.672129485622391,8.0,0.5,-0.673,-0.060566408076227596,-0.00130136353603294,0.0008705143776089885,7.939433515845023,0.4986986349604612,-0.6721294798281244,True,4.171584478795509e-10,14.904653423156628,9.582390058632535e-09,0.00207839250217054
ABC,analytic,45,200,5.91089349009771,0.49654108087318605,-0.2693514084540882,6.0,0.5,-0.276,-0.0891065099022903,-0.003458919126813953,0.006648591545911797,5.910893607349287,0.49654108385950935,-0.26935141710207305,True,6.349611449491325e-10,15.434421640800792,1.9836523058110025e-08,0.0031593531103506272
ABC,analytic,46,200,5.993093731292956,0.5002026746911953,0.704367996585442,6.0,0.5,0.704,-0.006906268707044028,0.00020267469119528148,0.00036799658544206526,5.993093480651555,0.5002026692077038,0.7043680124353142,True,5.462252556072173e-10,17.967540766830307,4.1821705483861534e-08,0.0007280488532490809
ABC,analytic,47,200,8.120466929090291,0.5020632671092248,-0.781968715732116,8.0,0.5,-0.771,0.12046692909029133,0.0020632671092247756,-0.010968715732115997,8.120466925876608,0.502063267046017,-0.7819687154865106,True,1.2861386059651626e-11,14.793194080859745,3.957510780556932e-10,0.0018540599464354811
ABC,analytic,48,200,7.984460427891171,0.49979556576113043,-0.7563043294642947,8.0,0.5,-0.761,-0.01553957210882917,-0.00020443423886956635,0.004695670535705299,7.984460433459513,0.49979556587187335,-0.7563043298914968,True,1.2347587908253482e-11,14.776464827685258,6.973974357014418e-10,0.0010250959762088414
ABC,analytic,49,200,7.159525803570163,0.5033508035607048,-0.5872082546566157,7.0,0.5,-0.575,0.15952580357016277,0.003350803560704829,-0.012208254656615791,7.1595258347931034,0.5033508042489391,-0.587208257001656,True,2.0211584694431424e-10,15.030205513736732,4.361034710655393e-09,0.0029886049381014036
ABC,analytic,50,200,6.11505107331104,0.5043490679718995,0.23478409202707587,6.0,0.5,0.234,0.11505107331104014,0.00434906797189949,0.0007840920270758556,6.115050983814517,0.5043490659071969,0.23478409801070696,True,3.671944322058439e-10,16.885508387122336,1.4635449812010182e-08,0.0032205406505172486
ABC,analytic,51,200,6.008339729936192,0.5005496154593286,0.5664693712315098,6.0,0.5,0.568,0.008339729936191809,0.000549615459328634,-0.0015306287684901942,6.008339727575345,0.5005496154067804,0.5664693713835609,True,9.229414404853866e-12,17.62541297297426,3.9292828558586216e-10,0.0024871727869639993
ABC,analytic,52,200,7.955440115770713,0.49949544921425504,-0.672826612832146,8.0,0.5,-0.681,-0.044559884229286695,-0.0005045507857449616,0.008173387167854096,7.95544010992817,0.4994954490988664,-0.6728266123880722,True,9.911944262214838e-11,14.92042148978723,7.344085623166493e-10,0.0012209207535106778
ABC,analytic,53,200,6.0026271637656325,0.4965448982444736,-0.20987726635447704,6.0,0.5,-0.207,0.0026271637656325453,-0.0034551017555263797,-0.0028772663544770483,6.002627161311918,0.49654489818354053,-0.2098772661752889,True,4.061935940670868e-12,15.589483345244192,4.087734416817926e-10,0.004873806165963601
ABC,analytic,54,200,6.200941075284744,0.5049967577365885,-0.23373238469051674,6.0,0.5,-0.223,0.20094107528474403,0.004996757736588475,-0.010732384690516739,6.200941173455027,0.5049967601355829,-0.23373239172147686,True,2.9712188710237695e-10,15.735449156704584,1.5831513285434962e-08,0.0029689484083369245
ABC,analytic,55,200,5.872176776445974,0.49800569650236626,0.7072985038348848,6.0,0.5,0.693,-0.1278232235540262,-0.0019943034976337426,0.014298503834884846,5.872176654875842,0.498005693801425,0.7072985115564714,True,9.942542185300952e-11,17.93732699444306,2.070273705431063e-08,0.00045758679007706714
ABC,analytic,56,200,8.063723676026388,0.5012222582601239,-0.7802281405028925,8.0,0.5,-0.772,0.06372367602638818,0.0012222582601238985,-0.008228140502892445,8.063723679742237,0.5012222583336421,-0.7802281407875788,True,1.8088679289302418e-11,14.771498052596668,4.608105522260755e-10,0.0009769234373799127
ABC,analytic,57,200,7.961790666483942,0.4992908867736254,-0.764773677324997,8.0,0.5,-0.764,-0.0382093335160576,-0.0007091132263746247,-0.0007736773249970019,7.961790659000711,0.4992908866243169,-0.7647736767494236,True,7.789443788661184e-11,14.748034707594755,9.39893062435107e-10,0.001133177235997584
ABC,analytic,58,200,6.840587451147433,0.49793639537296014,-0.5647607593458734,7.0,0.5,-0.585,-0.15941254885256662,-0.002063604627039861,0.020239240654126522,6.84058729238576,0.49793639174395565,-0.5647607472565457,True,9.251972567645025e-10,14.921426300685997,2.3208777648869498e-08,0.0036364412366214865
ABC,analytic,59,200,5.943368730804565,0.49838748478283024,0.24791258697297433,6.0,0.5,0.238,-0.05663126919543515,-0.0016125152171697632,0.009912586972974341,5.943368739978765,0.4983874849981637,0.24791258635092164,True,2.774518097429349e-11,16.76851264830702,1.5436027054128772e-09,0.0031375737543638317
ABC,analytic,60,200,5.825262634451816,0.49652116695321474,0.5745966431942888,6.0,0.5,0.561,-0.1747373655481841,-0.003478833046785257,0.013596643194288771,5.825262603903173,0.49652116625792875,0.574596645178744,True,2.8204890521332887e-11,17.562091195410872,5.244165738706224e-09,0.0017692303405004667
ABC,analytic,61,200,7.964488566833318,0.49943597668791356,-0.6495318804256466,8.0,0.5,-0.652,-0.035511433166681705,-0.0005640233120864369,0.0024681195743534445,7.964488554623613,0.49943597644779003,-0.649531879500247,True,1.3627705672689492e-10,14.963800111582538,1.5330181146459666e-09,0.0011313522226813306
ABC,analytic,62,200,6.008179362769344,0.5009110777406857,-0.2088853691903532,6.0,0.5,-0.214,0.008179362769343612,0.0009110777406856618,0.005114630809646803,6.0081794778311055,0.5009110806154023,-0.20888537749551164,True,4.2297673592762387e-10,15.688243472585194,1.9150852986446626e-08,0.002519333805108504
ABC,analytic,63,200,5.9862963026709055,0.5001327710278841,-0.16103224965489688,6.0,0.5,-0.164,-0.013703697329094489,0.00013277102788411543,0.0029677503451031317,5.986296536039575,0.5001327768292659,-0.16103226640958657,True,1.6923300620289322e-10,15.788256412110627,3.898381376080559e-08,0.00044066802773011255
ABC,analytic,64,200,6.092472092935362,0.5029074621471461,-0.19607498736787626,6.0,0.5,-0.191,0.0924720929353624,0.0029074621471461004,-0.00507498736787626,6.092472210616778,0.5029074650489375,-0.19607499579736293,True,6.584859814297284e-10,15.771924460182532,1.931587238399757e-08,0.00031009101877590544
ABC,analytic,65,200,6.049528705513497,0.5010348243279186,0.03196983577060064,6.0,0.5,0.037,0.04952870551349697,0.001034824327918571,-0.005030164229399357,6.049528978985658,0.5010348308674569,0.03196981675760729,True,8.454738044787634e-10,16.29237533060959,4.520552960579383e-08,0.000162308676498707
ABC,analytic,66,200,6.997159923375513,0.4998534580066584,-0.3979229942541829,7.0,0.5,-0.398,-0.0028400766244871534,-0.0001465419933415757,7.700574581709363e-05,6.997160053403239,0.4998534608504658,-0.3979230038655512,True,6.390668021404658e-11,15.336591838437453,1.8582928698421416e-08,7.776477513129908e-05
ABC,analytic,67,200,7.01900542042467,0.5005690741129278,-0.586335186947338,7.0,0.5,-0.579,0.019005420424670127,0.0005690741129278365,-0.007335186947338035,7.019005450068053,0.5005690747770969,-0.5863351891922275,True,8.092594233844861e-11,14.955521626682277,4.2233024422573385e-09,0.0027850086937727
ABC,analytic,68,200,5.983190371864078,0.49973608573575967,0.19023749134475465,6.0,0.5,0.193,-0.01680962813592224,-0.00026391426424032804,-0.002762508655245355,5.983190414602142,0.49973608674286285,0.19023748843278174,True,5.736829962794304e-10,16.657017682854036,7.1430226486741614e-09,0.0031107988034764357
ABC,analytic,69,200,6.064251903433865,0.5006762619291093,0.560131806052397,6.0,0.5,0.567,0.06425190343386511,0.0006762619291093008,-0.006868193947602963,6.064251740880272,0.500676258337967,0.5601318165346091,True,5.0494574508598025e-12,17.60037125801197,2.6805217757598954e-08,0.0018086364011139085
ABC,analytic,70,200,7.966595277768873,0.49909026810922624,-0.6710703484442048,8.0,0.5,-0.671,-0.03340472223112734,-0.0009097318907737573,-7.034844420472641e-05,7.966595245733268,0.4990902674780927,-0.6710703460076805,True,1.8939378014378058e-10,14.917989669356135,4.021241606293703e-09,0.002540692058638435
ABC,analytic,71,200,6.092469186765563,0.501614730560704,0.06841002132560642,6.0,0.5,0.079,0.09246918676556337,0.0016147305607040474,-0.010589978674393583,6.0924693238826,0.5016147338017215,0.06841001185911734,True,5.994869889968188e-10,16.396912525343826,2.2505987235476197e-08,0.0017320089994418031
ABC,analytic,72,200,8.013310841166952,0.5002489596252091,-0.48914162902231895,8.0,0.5,-0.489,0.013310841166951803,0.00024895962520909976,-0.00014162902231895647,8.013310953269098,0.5002489617761585,-0.48914163733371935,True,1.2050307749111394e-10,15.2827444285782,1.3989491595448492e-08,0.00021429072902286555
ABC,analytic,73,200,7.031191548595054,0.5024084050984886,-0.5738853985342338,7.0,0.5,-0.573,0.031191548595053575,0.0024084050984886085,-0.0008853985342338611,7.031191537638927,0.5024084048530918,-0.5738853977098031,True,6.300258098627477e-11,15.018366376280584,1.5582176359221713e-09,0.0029056596782834005
ABC,analytic,74,200,5.899064482340842,0.4977665200893658,0.17707526701701826,6.0,0.5,0.169,-0.10093551765915798,-0.0022334799106342174,0.008075267017018245,5.899064419545307,0.4977665185903911,0.17707527132639828,True,4.1666997724913625e-11,16.577348815442207,1.0644998911622455e-08,0.003474877596987794
ABC,analytic,75,200,5.813810221480281,0.4951669808610364,0.574942916062512,6.0,0.5,0.565,-0.18618977851971863,-0.004833019138963612,0.009942916062512075,5.813810432829239,0.4951669856716234,0.5749429022789978,True,2.0006985987420262e-11,17.522902208753404,3.6352915240731645e-08,0.0019894437965592244
ABC,analytic,76,200,7.953478976801932,0.4991104975476124,-0.655379980433868,8.0,0.5,-0.659,-0.046521023198067724,-0.0008895024523876138,0.0036200195661320045,7.953478943716526,0.49911049689587456,-0.6553799779221564,True,1.96310357347591e-10,14.945308048901602,4.159865954390246e-09,0.0014713064990889873
ABC,analytic,77,200,5.817298527564647,0.4955913277893425,0.24603335958928305,6.0,0.5,0.232,-0.18270147243535284,-0.004408672210657494,0.014033359589283034,5.817298506498756,0.49559132728641525,0.2460333610285162,True,1.3796752126937315e-11,16.7000856073748,3.6212498213379925e-09,0.004212138768409429
ABC,analytic,78,200,8.007467852083398,0.5004924491897723,-0.49249258850636374,8.0,0.5,-0.494,0.00746785208339773,0.0004924491897723149,0.001507411493636257,8.007467952188295,0.5004924511135979,-0.49249259592703365,True,1.911205226584195e-10,15.280776658618905,1.2501442080573838e-08,0.0012569808918169137
ABC,analytic,79,200,5.9314517860768,0.49874784215415535,-0.4036418113588108,6.0,0.5,-0.413,-0.06854821392319987,-0.001252157845844648,0.009358188641189202,5.931451661934864,0.49874783892274316,-0.40364180205703426,True,8.18998699103127e-10,15.149440053370336,2.09294352073481e-08,0.0007770649392937048
ABC,analytic,80,200,7.2103031792412136,0.5041994914090134,-0.6018185580478288,7.0,0.5,-0.586,0.21030317924121356,0.004199491409013434,-0.015818558047828835,7.210303200143051,0.50419949186786,-0.6018185596167493,True,1.1654670579617486e-10,15.02446048232578,2.898884695119698e-09,0.0023738672628141706
ABC,analytic,81,200,5.938316955392867,0.4997202570859119,0.24752927529080138,6.0,0.5,0.235,-0.06168304460713259,-0.00027974291408811025,0.01252927529080139,5.9383169879388715,0.49972025785191587,0.24752927309241524,True,7.31657458341707e-10,16.805180534348278,5.480678141644636e-09,0.0026728106878734803
ABC,analytic,82,200,6.000458626260763,0.4985624409133141,0.5508563474944331,6.0,0.5,0.561,0.00045862626076331736,-0.0014375590866859134,-0.010143652505566925,6.000458683060244,0.49856244217872053,0.5508563438065971,True,4.294246674103374e-11,17.52453409394004,9.46585647439499e-09,0.0027183444784317896
ABC,analytic,83,200,7.983956100996357,0.4994194782730442,-0.6604377285024241,8.0,0.5,-0.662,-0.016043899003642892,-0.0005805217269557739,0.0015622714975759289,7.983956090886648,0.4994194780744834,-0.6604377277352764,True,1.159814663989035e-10,14.946313084138769,1.2662531439422429e-09,0.0012618875215690834
ABC,analytic,84,200,5.890804037033367,0.49622391516199615,-0.145256048189043,6.0,0.5,-0.148,-0.10919596296663325,-0.003776084838003846,0.0027439518109569905,5.890804021629489,0.4962239147761134,-0.14525604707385417,True,4.203982794695945e-12,15.733165018056566,2.6149024948317856e-09,0.0022016667882575726
ABC,analytic,85,200,6.032132448881969,0.501460788700498,-0.04419969298560339,6.0,0.5,-0.044,0.032132448881968756,0.001460788700498039,-0.00019969298560339188,6.032132575690994,0.5014607917789855,-0.044199701894124574,True,5.652730269077003e-10,16.112980854137582,2.1022254387025427e-08,0.0006856353747594005
ABC,analytic,86,200,6.018318738387198,0.49979533170381835,-0.18476509140000838,6.0,0.5,-0.182,0.01831873838719833,-0.00020466829618165372,-0.002765091400008385,6.018318774627075,0.49979533260262665,-0.18476509401345131,True,1.9053596651074588e-10,15.724016987229389,6.021594773271386e-09,0.0007497772901499663
ABC,analytic,87,200,6.007747151314064,0.5005534728203563,-0.17686603245223909,6.0,0.5,-0.182,0.007747151314063672,0.0005534728203563377,0.005133967547760909,6.007747341688441,0.5005534775504776,-0.1768660461375152,True,4.4125085342959966e-10,15.759873646003966,3.168814644958088e-08,0.0005948109288775563
ABC,analytic,88,200,6.09181395752457,0.5027729766758605,-0.3433745789108978,6.0,0.5,-0.334,0.09181395752457,0.0027729766758605168,-0.009374578910897768,6.09181401280328,0.5027729780707874,-0.3433745829649176,True,3.575708978359625e-10,15.404292521385408,9.074260884126056e-09,0.0010281435668995581
ABC,analytic,89,200,6.013794764543135,0.5011004538200194,-0.3438727881728204,6.0,0.5,-0.345,0.01379476454313533,0.0011004538200194425,0.001127211827179564,6.013794817861497,0.5011004551801241,-0.343872792102723,True,2.586024441679188e-10,15.357509826283536,8.86600938284092e-09,0.0007041875610234957
ABC,analytic,90,200,6.007763736721157,0.5004140844783224,0.40401164451455723,6.0,0.5,0.403,0.007763736721156711,0.00041408447832236295,0.0010116445145572084,6.007763491887725,0.5004140789024222,0.40401166065646354,True,6.32556772604261e-10,17.211059778012604,4.075283957225942e-08,0.00031006535187352564
ABC,analytic,91,200,7.991390936464255,0.49999783412558696,-0.5672874628473105,8.0,0.5,-0.568,-0.00860906353574542,-2.1658744130403917e-06,0.0007125371526894853,7.991391020392724,0.49999783575532536,-0.5672874691342091,True,1.2438294037105931e-11,15.130401102159082,1.0502360514381426e-08,0.0004633561522140281
ABC,analytic,92,200,6.93808239698845,0.4994516928015919,-0.5836214995676177,7.0,0.5,-0.589,-0.06191760301155025,-0.0005483071984080934,0.005378500432382305,6.938082389637667,0.49945169263521577,-0.5836214990091009,True,1.1168085811072399e-10,14.926329298032732,1.0594833950833691e-09,0.004315391943366299
ABC,analytic,93,200,5.9519133722869775,0.49861933013063275,0.22599985262206423,6.0,0.5,0.233,-0.04808662771302252,-0.001380669869367246,-0.007000147377935778,5.951913409016066,0.49861933099459355,0.22599985012516216,True,1.758653365849668e-11,16.719016518415913,6.170971533228903e-09,0.0037703179527436136
ABC,analytic,94,200,5.755566538690729,0.4941469396224712,0.5839855612491416,6.0,0.5,0.565,-0.24443346130927068,-0.005853060377528807,0.018985561249141636,5.755566800947228,0.49414694563176276,0.583985544128022,True,6.350600402338133e-10,17.528587054759083,4.556571183441701e-08,0.001939012870661282
ABC,analytic,95,200,7.912266233969209,0.49911444633789054,-0.6581373322633135,8.0,0.5,-0.669,-0.08773376603079086,-0.0008855536621094617,0.010862667736686538,7.912266199717527,0.4991144456591406,-0.6581373296611019,True,2.2455662983081425e-10,14.933951258718023,4.328934513376064e-09,0.0021911806783138296
ABC,analytic,96,200,5.894811768614222,0.49721434110733015,-0.12104945058660968,6.0,0.5,-0.133,-0.10518823138577815,-0.002785658892669851,0.011950549413390327,5.894811732353422,0.49721434020156924,-0.12104944797835211,True,2.375894343614701e-11,15.816055875181279,6.15130747503625e-09,0.0016591642687957314
ABC,analytic,97,200,5.9860363189035075,0.49943744227786074,-0.17676426541984797,6.0,0.5,-0.175,-0.013963681096492486,-0.0005625577221392564,-0.0017642654198479768,5.986036221844043,0.4994374398617019,-0.17676425842145416,True,7.931270216151576e-10,15.733406475164397,1.6214312659460514e-08,0.000725345757709267
ABC,analytic,98,200,6.034547758685918,0.5008787783287088,-0.08635402656578944,6.0,0.5,-0.083,0.03454775868591842,0.0008787783287087514,-0.003354026565789439,6.03454796691541,0.5008787834099284,-0.08635404131206027,True,6.397403741784391e-10,15.99397208580056,3.450622856409915e-08,0.0003785527846396641
ABC,analytic,99,200,6.089861904669619,0.5028543565364493,0.011073153629802367,6.0,0.5,0.013,0.08986190466961919,0.0028543565364492762,-0.0019268463701976324,6.08986214579938,0.5028543622983084,0.011073136895455058,True,1.0810434656127767e-09,16.285991403194874,3.959527405220688e-08,0.0005105752999298748
ABC,analytic,100,200,6.970851277931884,0.49889272355398917,-0.3070920461456454,7.0,0.5,-0.31,-0.029148722068115696,-0.0011072764460108298,0.0029079538543546057,6.9708509834728085,0.49889271717855443,-0.3070920245910884,True,1.4209669933387935e-09,15.506248014042873,4.2241480136201914e-08,0.0002497838004144525
ABC,analytic,101,200,5.969992663873698,0.49902166629478945,0.19665671059958814,6.0,0.5,0.195,-0.030007336126302242,-0.0009783337052105545,0.0016567105995881348,5.9699927386332154,0.4990216680567775,0.19665670550063633,True,1.0356489165729204e-11,16.654782063342235,1.2522547507261278e-08,0.00026659215339001056
ABC,analytic,102,200,6.088882274720851,0.5024382432973449,-0.23344328348816334,6.0,0.5,-0.23,0.0888822747208513,0.0024382432973448775,-0.0034432834881633345,6.088882217715454,0.502438241883693,-0.2334432793758934,True,2.8924699467436124e-10,15.668503459450205,9.362210527904978e-09,0.000333833951530539
ABC,analytic,103,200,5.947712588241849,0.4984511547752978,-0.2636861607626911,6.0,0.5,-0.268,-0.05228741175815088,-0.0015488452247022222,0.004313839237308936,5.94771268881042,0.4984511573260982,-0.2636861681347732,True,5.048529913637996e-10,15.492730383297783,1.6908780990332332e-08,0.00022161388724065186
ABC,analytic,104,200,6.064383036386026,0.5016508519278201,-0.2174245940476359,6.0,0.5,-0.213,0.06438303638602605,0.0016508519278201073,-0.004424594047635899,6.064383078307743,0.5016508529678132,-0.21742459707082143,True,2.5672533610528225e-10,15.688421241796778,6.91277516992646e-09,0.000169244076906567
ABC,analytic,105,200,5.988172032408523,0.4997150824995761,-0.1903151021720923,6.0,0.5,-0.19,-0.011827967591477417,-0.00028491750042392017,-0.0003151021720922964,5.98817204452589,0.4997150828018866,-0.19031510304700908,True,2.954240209706914e-10,15.706133907832765,2.0235503361791386e-09,0.00022090976457385725
ABC,analytic,106,200,6.907089048418588,0.5001566243285446,-0.5658532193909716,7.0,0.5,-0.585,-0.09291095158141172,0.00015662432854457453,0.019146780609028413,6.907089073612831,0.5001566249008365,-0.5658532212978149,True,2.2695323496552985e-11,14.97171286769551,3.6475920416943283e-09,0.0050027569800182815
ABC,analytic,107,200,5.976796017416773,0.49857887259479555,0.24772571888649442,6.0,0.5,0.244,-0.023203982583226868,-0.0014211274052044476,0.0037257188864944224,5.976796051944775,0.4985788734010947,0.24772571654608916,True,2.0307393324196254e-11,16.76986953169991,5.777008532825952e-09,0.0039052762092710667
ABC,analytic,108,200,5.920595960439894,0.4980976304349966,0.5707563516311897,6.0,0.5,0.561,-0.07940403956010567,-0.0019023695650033923,0.009756351631189597,5.920595892000112,0.4980976288965165,0.5707563560639926,True,7.032374835938543e-11,17.578884738441385,1.1559610415449231e-08,0.0018744151012728338
ABC,analytic,109,200,8.02654816797333,0.5006164576876475,-0.6634937408078115,8.0,0.5,-0.664,0.026548167973329484,0.0006164576876475092,0.0005062591921884962,8.026548201171032,0.5006164583375795,-0.6634937433194105,True,8.466450017837124e-11,14.969325401698372,4.135987417359547e-09,0.0016225058859373116
ABC,analytic,110,200,5.802024081471491,0.49428395693154636,-0.2279003480818191,6.0,0.5,-0.238,-0.19797591852850882,-0.005716043068453636,0.01009965191818088,5.802024193165825,0.49428395980180756,-0.22790035632061187,True,3.4708310978055917e-10,15.478419255725619,1.925092520530365e-08,0.004091702653357193
ABC,analytic,111,200,6.0377394015104855,0.5002445922477615,0.6669111382533638,6.0,0.5,0.673,0.03773940151048549,0.00024459224776152144,-0.006088861746636254,6.0377391934461935,0.5002445877027035,0.6669111514862274,True,4.6322323616546446e-10,17.861368366967028,3.446062808965278e-08,0.001153709382947969
ABC,analytic,112,200,7.954458838842744,0.49944836536580745,-0.6551597868033472,8.0,0.5,-0.659,-0.045541161157255594,-0.0005516346341925549,0.003840213196652842,7.954458828075061,0.49944836515360286,-0.6551597859866165,True,1.292502962116493e-10,14.952098257375166,1.3536663966424315e-09,0.0010139289998581916
ABC,analytic,113,200,7.018673098884744,0.5001420571402881,-0.8762434735349915,7.0,0.5,-0.872,0.018673098884743666,0.0001420571402881432,-0.004243473534991549,7.01867310126903,0.5001420571959404,-0.8762434737234315,True,3.5558424407510356e-12,14.339902951146023,3.397061683275231e-10,0.0008529838174226803
ABC,analytic,114,200,6.877934681624815,0.49875199672377263,-0.5617450151612994,7.0,0.5,-0.584,-0.12206531837518497,-0.0012480032762273718,0.022254984838700587,6.8779346098591505,0.4987519950912482,-0.561745009712228,True,4.495776201046012e-10,14.94939127738033,1.0434188145736695e-08,0.0027577078262006906
