dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
active-a,first-stage-double,monolithic,12,7451,this-search,78,54,80,13,103,0,0,1,1,77.712921083,1.042e-06,0.704283666,0.3139422499999999,0.039007125,14.005467958,13.362344666,163708928
active-a,first-stage-double,assembled,12,7451,sum-of-components,78,54,80,13,103,0,0,1,1,0.022416417,1.25e-06,0,0,0.040989792,0.769569167,0.120736459,172425216
active-a,first-stage-double,1,12,7451,this-search,78,54,80,13,103,1,0,1,1,0.021903792,1.958e-06,0.705561666,0.31463204100000003,0.037885459,0.760352584,0.11823225,172425216
active-a,narrower-double,monolithic,12,7451,this-search,31,25,31,13,103,0,0,1,1,80.321713833,1.5e-06,0.277011583,0.12056083699999998,0.039188416,14.180443708,13.502364791,178798592
active-a,narrower-double,assembled,12,7451,sum-of-components,31,25,31,13,103,0,0,1,1,0.022511417,1.166e-06,0,0,0.040931125,0.796702083,0.119035542,178831360
active-a,narrower-double,1,12,7451,this-search,31,25,31,13,103,1,0,1,1,0.02237475,6.334e-06,0.277049125,0.12061008499999999,0.037941042,0.804467792,0.118420875,178831360
active-a,wider-double,monolithic,12,7451,this-search,43,34,43,13,103,0,0,1,1,79.615443042,1.291e-06,0.396669875,0.168588746,0.038431542,14.269019791,13.61382175,180813824
active-a,wider-double,assembled,12,7451,sum-of-components,43,34,43,13,103,0,0,1,1,0.022906583,1.5e-06,0,0,0.040264583,0.791042708,0.122735875,180813824
active-a,wider-double,1,12,7451,this-search,43,34,43,13,103,1,0,1,1,0.023233916,1.667e-06,0.394923,0.167991754,0.037504084,0.808656875,0.122547125,180813824
active-a,mixed-double,monolithic,12,7451,this-search,32,26,32,13,103,0,0,1,1,80.471724333,2.208e-06,0.286561334,0.124336876,0.038493125,14.232737416,13.559170208,183271424
active-a,mixed-double,assembled,12,7451,sum-of-components,32,26,32,13,103,0,0,1,1,0.022904959,1.25e-06,0,0,0.039983375,0.775043167,0.12069425,183271424
active-a,mixed-double,1,12,7451,this-search,32,26,32,13,103,1,0,1,1,0.02288425,1.708e-06,0.287118334,0.12443896000000002,0.03784275,0.787106875,0.118177458,183271424
active-a,first-stage-float32,monolithic,12,7451,this-search,53,37,53,13,103,0,0,1,1,79.796176125,1.291e-06,0.47427375,0.20754629700000007,0.037845375,14.613314333,13.992860958,183271424
active-a,first-stage-float32,assembled,12,7451,sum-of-components,53,37,53,13,103,0,0,1,1,0.0225145,1.75e-06,0,0,0.039332792,0.744450167,0.125140583,183271424
active-a,first-stage-float32,1,12,7451,this-search,53,37,53,13,103,1,0,1,1,0.02281925,1.875e-06,0.47280425,0.20755087400000002,0.036981209,0.742502208,0.123206292,183271424
active-a,narrower-float32,monolithic,12,7451,this-search,40,30,40,13,103,0,0,1,1,79.646956208,1.291e-06,0.361388083,0.15617270599999997,0.038738708,14.091271542,13.467787083,183271424
active-a,narrower-float32,assembled,12,7451,sum-of-components,40,30,40,13,103,0,0,1,1,0.022564959,1.541e-06,0,0,0.040776458,0.768363917,0.124299875,183271424
active-a,narrower-float32,1,12,7451,this-search,40,30,40,13,103,1,0,1,1,0.022507708,1.25e-06,0.363635875,0.15677266100000004,0.037672125,0.766619667,0.121869208,183271424
active-a,wider-float32,monolithic,12,7451,this-search,37,26,37,13,103,0,0,1,1,77.601694292,1.166e-06,0.337060542,0.14582446000000004,0.037345958,14.016767041,13.425596458,183271424
active-a,wider-float32,assembled,12,7451,sum-of-components,37,26,37,13,103,0,0,1,1,0.023277959,1.25e-06,0,0,0.039519042,0.766416625,0.140943458,183271424
active-a,wider-float32,1,12,7451,this-search,37,26,37,13,103,1,0,1,1,0.023677375,1.333e-06,0.336360125,0.14530716799999996,0.03667025,0.847953959,0.148897042,183271424
active-a,mixed-float32,monolithic,12,7451,this-search,32,22,32,13,103,0,0,1,1,77.53290375,1.542e-06,0.284550542,0.12643504,0.038283,14.023233083,13.418719625,184156160
active-a,mixed-float32,assembled,12,7451,sum-of-components,32,22,32,13,103,0,0,1,1,0.02091075,1.375e-06,0,0,0.039543833,0.703621583,0.118459958,184156160
active-a,mixed-float32,1,12,7451,this-search,32,22,32,13,103,1,0,1,1,0.021803083,1.417e-06,0.281813208,0.12498683299999996,0.036913417,0.69566225,0.117805917,184156160
baseline,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,1.042e-06,0.053228875,0.023301416,0.036834458,13.903613125,13.397571084,145424384
baseline,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,2.875e-06,0,0,0.038980959,0.62564475,0.118150542,155402240
baseline,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,2.958e-06,0.05345,0.023270581999999998,0.036665917,0.624234708,0.118261,156434432
baseline,narrower-double,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,1.834e-06,0.063138417,0.027450334,0.036664583,0.009009833,0,173424640
baseline,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,1.083e-06,0,0,0.038260708,0.007750417,0,173441024
baseline,narrower-double,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.584e-06,0.062998958,0.027236375999999996,0.036020459,0.009037333,0,173441024
baseline,wider-double,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,1.25e-06,0.072441458,0.030990168000000002,0.036476958,0.009023459,0,173457408
baseline,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,1e-06,0,0,0.03903325,0.007722583,0,173457408
baseline,wider-double,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,1.583e-06,0.072081792,0.030857249000000003,0.036429417,0.009072167,0,173457408
baseline,mixed-double,monolithic,12,7451,this-search,7,6,7,13,1,0,0,0,0,0,9.59e-07,0.063252875,0.02749825,0.036899,0.009394709,0,173522944
baseline,mixed-double,assembled,12,7451,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.125e-06,0,0,0.039128625,0.007680125,0,173522944
baseline,mixed-double,1,12,7451,this-search,7,6,7,13,1,1,0,0,0,0,1.083e-06,0.06293875,0.027333792000000003,0.036448667,0.009008166,0,173539328
baseline,first-stage-float32,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,1.084e-06,0.053411167,0.023474958,0.036684417,13.871506625,13.3674985,173948928
baseline,first-stage-float32,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,1.125e-06,0,0,0.038780625,0.617820792,0.117379959,173948928
baseline,first-stage-float32,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,1.458e-06,0.053355084,0.023344501000000004,0.036696042,0.619100167,0.117178,174063616
baseline,narrower-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,1.458e-06,0.06338525,0.027403293,0.036614792,0.008993042,0,177340416
baseline,narrower-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,1.125e-06,0,0,0.038490167,0.008031542,0,177356800
baseline,narrower-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.708e-06,0.063087583,0.027302248999999997,0.036449916,0.008942084,0,177356800
baseline,wider-float32,monolithic,12,7451,this-search,8,6,8,13,1,0,0,0,0,0,1.125e-06,0.072525458,0.031332413999999996,0.03685325,0.009138333,0,177373184
baseline,wider-float32,assembled,12,7451,sum-of-components,8,6,8,13,1,0,0,0,0,0,1.125e-06,0,0,0.039151792,0.007709334,0,177373184
baseline,wider-float32,1,12,7451,this-search,8,6,8,13,1,1,0,0,0,0,1.375e-06,0.072373834,0.031120875000000003,0.036481083,0.009149708,0,177373184
baseline,mixed-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,1.333e-06,0.063062,0.027082374,0.037183375,0.009058291,0,177405952
baseline,mixed-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,9.59e-07,0,0,0.039050875,0.00769625,0,177405952
baseline,mixed-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.916e-06,0.063044333,0.027253167,0.036411208,0.009040542,0,177405952
duplicate,first-stage-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,9.58e-07,0.002525,0.0,0.004756125,0,0,42352640
duplicate,first-stage-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,5.83e-07,0,0,0,0,0,0
duplicate,first-stage-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,7.5e-07,0.002455708,0.0,0.004818459,0,0,42385408
duplicate,narrower-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.667e-06,0.002498708,0.0,0.004815584,0,0,42401792
duplicate,narrower-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,3.75e-07,0,0,0,0,0,0
duplicate,narrower-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.042e-06,0.002456666,0.0,0.004667125,0,0,42418176
duplicate,wider-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,7.08e-07,0.0024945,0.0,0.004705166,0,0,42450944
duplicate,wider-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,5.41e-07,0,0,0,0,0,0
duplicate,wider-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,6.25e-07,0.00237675,0.0,0.004528708,0,0,42450944
duplicate,mixed-double,monolithic,12,7243,this-search,16,8,16,13,103,0,0,0,0,0,9.59e-07,0.139261,0.06332333299999998,0.039827084,0.549850042,0,43548672
duplicate,mixed-double,assembled,12,7243,sum-of-components,16,8,16,13,103,0,0,0,0,0,1.125e-06,0,0,0.039512208,0.546943667,0,41648128
duplicate,mixed-double,1,12,7243,this-search,16,8,16,13,103,1,0,0,0,0,1.125e-06,0.1451555,0.06676821000000001,0.036798792,0.548942958,0,44351488
duplicate,first-stage-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,8.75e-07,0.002508333,0.0,0.004740125,0,0,44908544
duplicate,first-stage-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,7.08e-07,0,0,0,0,0,0
duplicate,first-stage-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1e-06,0.002531208,0.0,0.0046465,0,0,44908544
duplicate,narrower-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,5.83e-07,0.00249075,0.0,0.0048385,0,0,44924928
duplicate,narrower-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,4.16e-07,0,0,0,0,0,0
duplicate,narrower-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.75e-07,0.002528,0.0,0.004701417,0,0,44924928
duplicate,wider-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,4.58e-07,0.00246575,0.0,0.004632041,0,0,44924928
duplicate,wider-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,4.17e-07,0,0,0,0,0,0
duplicate,wider-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.75e-07,0.002501083,0.0,0.004740084,0,0,44924928
duplicate,mixed-float32,monolithic,12,7243,this-search,32,19,32,13,103,0,0,0,0,0,7.5e-07,0.300960375,0.12593146000000002,0.038270334,0.580553166,0,44941312
duplicate,mixed-float32,assembled,12,7243,sum-of-components,32,19,32,13,103,0,0,0,0,0,9.58e-07,0,0,0.040305292,0.577195709,0,44728320
duplicate,mixed-float32,1,12,7243,this-search,32,19,32,13,103,1,0,0,0,0,1.334e-06,0.300847833,0.12577528999999998,0.037530083,0.583394333,0,48545792
heterogeneous-168,first-stage-double,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.75e-06,23.7619005,7.461004375,20.348799041,3.723244417,0,1453490176
heterogeneous-168,first-stage-double,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,1.167e-06,0,0,21.210240792,3.440548333,0,1051672576
heterogeneous-168,first-stage-double,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,3.333e-06,23.553542625,7.440378749,20.343422833,3.659675167,0,1453490176
heterogeneous-168,narrower-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.208e-06,28.195482834,8.830694376,20.372166917,3.691261917,0,1453490176
heterogeneous-168,narrower-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.209e-06,0,0,20.469109042,3.487731875,0,1166327808
heterogeneous-168,narrower-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,1.5e-06,28.865333666,8.989067543,21.58158,3.719124958,0,1453490176
heterogeneous-168,wider-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.333e-06,28.294105083,8.84610875,20.97798725,3.786830583,0,1453490176
heterogeneous-168,wider-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.458e-06,0,0,20.369924625,3.487818125,0,1202143232
heterogeneous-168,wider-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,1.584e-06,28.53024425,8.920746542999998,20.672636875,3.797215,0,1453490176
heterogeneous-168,mixed-double,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.459e-06,27.520761625,7.563188165,20.491455584,3.6921705,0,1453490176
heterogeneous-168,mixed-double,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.083e-06,0,0,20.987190416,3.472270125,0,1202143232
heterogeneous-168,mixed-double,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.292e-06,27.781789,7.6784025830000004,21.600893417,3.668960125,0,1453490176
heterogeneous-168,first-stage-float32,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.25e-06,24.395763583,7.661234126,20.487831542,3.67013725,0,1453490176
heterogeneous-168,first-stage-float32,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,1.208e-06,0,0,21.321338542,3.431592541,0,1202143232
heterogeneous-168,first-stage-float32,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,1.292e-06,24.203609917,7.646613166,20.772583084,3.681296792,0,1462140928
heterogeneous-168,narrower-float32,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.209e-06,28.646161833,8.907016624999999,20.666417208,3.680268375,0,1462140928
heterogeneous-168,narrower-float32,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.208e-06,0,0,21.159635917,3.443157917,0,1202143232
heterogeneous-168,narrower-float32,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,1.584e-06,28.695361417,8.889925127000001,21.130452083,3.659935834,0,1462140928
heterogeneous-168,wider-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.375e-06,27.321919875,7.648172833,20.6644115,3.6680985,0,1462140928
heterogeneous-168,wider-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.375e-06,0,0,20.943397875,3.432359458,0,1202143232
heterogeneous-168,wider-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.333e-06,27.524680875,7.6723237520000005,20.720044542,3.901351875,0,1462140928
heterogeneous-168,mixed-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.25e-06,27.732409708,7.754749541999999,20.433393375,3.742807292,0,1462140928
heterogeneous-168,mixed-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.292e-06,0,0,19.600994458,3.494617625,0,1202143232
heterogeneous-168,mixed-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.5e-06,25.889125167,7.14076075,19.616772541,3.704489875,0,1462140928
near-0.02,first-stage-double,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,2.166e-06,0.091638833,0.038890498999999995,0.036789542,15.415703834,14.873222125,171507712
near-0.02,first-stage-double,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,1.5e-06,0,0,0.0387345,0.63140875,0.119198084,175243264
near-0.02,first-stage-double,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,1.25e-06,0.091129208,0.038864585,0.036023125,0.617944625,0.114426083,176128000
near-0.02,narrower-double,monolithic,12,7243,this-search,18,16,18,13,103,0,0,1,0,0,1.291e-06,0.168183416,0.06985291499999999,0.036348,15.415618583,14.894966625,178765824
near-0.02,narrower-double,assembled,12,7243,sum-of-components,18,16,18,13,103,0,0,1,0,0,1.167e-06,0,0,0.038615791,0.618614667,0.116198125,178765824
near-0.02,narrower-double,1,12,7243,this-search,18,16,18,13,103,1,0,1,0,0,1.292e-06,0.168411791,0.069957418,0.035909541,0.631285583,0.117348833,178765824
near-0.02,wider-double,monolithic,12,7243,this-search,20,18,20,13,103,0,0,1,0,0,1.166e-06,0.186559333,0.077138876,0.036444958,15.54747875,15.039817042,179716096
near-0.02,wider-double,assembled,12,7243,sum-of-components,20,18,20,13,103,0,0,1,0,0,9.58e-07,0,0,0.038400333,0.619785041,0.117645208,179716096
near-0.02,wider-double,1,12,7243,this-search,20,18,20,13,103,1,0,1,0,0,1.292e-06,0.186939875,0.07729396100000001,0.036116,0.624221209,0.114996625,179716096
near-0.02,mixed-double,monolithic,12,7243,this-search,12,11,12,13,103,0,0,1,0,0,1.125e-06,0.109489792,0.046359750000000005,0.036599334,15.41773875,14.895907542,179716096
near-0.02,mixed-double,assembled,12,7243,sum-of-components,12,11,12,13,103,0,0,1,0,0,1.083e-06,0,0,0.038847333,0.630700292,0.116170292,179716096
near-0.02,mixed-double,1,12,7243,this-search,12,11,12,13,103,1,0,1,0,0,1.334e-06,0.111187792,0.046727583999999996,0.036924416,0.624861708,0.117248,179716096
near-0.02,first-stage-float32,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,1.167e-06,0.092430209,0.03936716700000001,0.037075375,15.441739375,14.935457167,179716096
near-0.02,first-stage-float32,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,1.25e-06,0,0,0.039906125,0.653981917,0.114989167,179716096
near-0.02,first-stage-float32,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,1.5e-06,0.092869917,0.03965566599999999,0.037492167,0.620759833,0.113849166,179716096
near-0.02,narrower-float32,monolithic,12,7243,this-search,17,14,18,13,103,0,0,1,0,0,1.208e-06,0.166139333,0.07085987599999999,0.037592458,15.692842916,15.173292583,179716096
near-0.02,narrower-float32,assembled,12,7243,sum-of-components,17,14,18,13,103,0,0,1,0,0,1.042e-06,0,0,0.038677375,0.644887,0.116505792,179716096
near-0.02,narrower-float32,1,12,7243,this-search,17,14,18,13,103,1,0,1,0,0,1.291e-06,0.165934708,0.071317916,0.036321667,0.690596583,0.120536041,179716096
near-0.02,wider-float32,monolithic,12,7243,this-search,20,17,20,13,103,0,0,1,0,0,1.083e-06,0.189948792,0.07862470900000001,0.037638542,15.538383958,15.0180745,179716096
near-0.02,wider-float32,assembled,12,7243,sum-of-components,20,17,20,13,103,0,0,1,0,0,9.17e-07,0,0,0.038785792,0.617365542,0.116194708,179716096
near-0.02,wider-float32,1,12,7243,this-search,20,17,20,13,103,1,0,1,0,0,1.209e-06,0.195512167,0.08087958299999999,0.036300667,0.626342459,0.1144645,179716096
near-0.02,mixed-float32,monolithic,12,7243,this-search,12,10,12,13,103,0,0,1,0,0,1.292e-06,0.110685625,0.047338833,0.037224459,15.41831075,14.908446292,179716096
near-0.02,mixed-float32,assembled,12,7243,sum-of-components,12,10,12,13,103,0,0,1,0,0,1.292e-06,0,0,0.039730042,0.621896,0.114656917,179716096
near-0.02,mixed-float32,1,12,7243,this-search,12,10,12,13,103,1,0,1,0,0,1.208e-06,0.110202916,0.046609917,0.037324917,0.640626458,0.117399,179716096
near-0.10,first-stage-double,monolithic,12,7243,this-search,7,5,7,13,1,0,0,0,0,0,1.125e-06,0.065179166,0.028158832,0.037909208,0.010424375,0,56246272
near-0.10,first-stage-double,assembled,12,7243,sum-of-components,7,5,7,13,1,0,0,0,0,0,2.875e-06,0,0,0.040309416,0.008077083,0,28229632
near-0.10,first-stage-double,1,12,7243,this-search,7,5,7,13,1,1,0,0,0,0,1.25e-06,0.064971125,0.028104332999999995,0.037629958,0.009654875,0,56344576
near-0.10,narrower-double,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,1.292e-06,0.116046583,0.048541999999999995,0.0378645,0.0094365,0,56819712
near-0.10,narrower-double,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,9.17e-07,0,0,0.040899792,0.007783125,0,37027840
near-0.10,narrower-double,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,1.291e-06,0.115433541,0.047983623999999996,0.037481125,0.009355667,0,56868864
near-0.10,wider-double,monolithic,12,7243,this-search,10,9,10,13,1,0,0,0,0,0,1.25e-06,0.095940583,0.04025783300000001,0.037821583,0.009366708,0,57049088
near-0.10,wider-double,assembled,12,7243,sum-of-components,10,9,10,13,1,0,0,0,0,0,1.083e-06,0,0,0.041142791,0.007841625,0,37355520
near-0.10,wider-double,1,12,7243,this-search,10,9,10,13,1,1,0,0,0,0,1.333e-06,0.096585,0.040742747999999995,0.038855167,0.009339833,0,57049088
near-0.10,mixed-double,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,9.58e-07,0.097165042,0.041093583,0.038758291,0.00962475,0,57114624
near-0.10,mixed-double,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,9.58e-07,0,0,0.041491041,0.00778225,0,37388288
near-0.10,mixed-double,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.5e-06,0.097882,0.041244747000000005,0.038794333,0.009352791,0,57114624
near-0.10,first-stage-float32,monolithic,12,7243,this-search,7,6,7,13,1,0,0,0,0,0,1.042e-06,0.066625125,0.028663459000000006,0.038434291,0.009518209,0,58916864
near-0.10,first-stage-float32,assembled,12,7243,sum-of-components,7,6,7,13,1,0,0,0,0,0,9.59e-07,0,0,0.042129042,0.007816291,0,39288832
near-0.10,first-stage-float32,1,12,7243,this-search,7,6,7,13,1,1,0,0,0,0,1.084e-06,0.066331125,0.028581833999999997,0.03838825,0.00927925,0,58916864
near-0.10,narrower-float32,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,7.92e-07,0.121873916,0.05103246000000001,0.039869,0.009627083,0,58933248
near-0.10,narrower-float32,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,7e-06,0,0,0.042312416,0.007889916,0,40026112
near-0.10,narrower-float32,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,9.17e-07,0.1221515,0.051017292000000006,0.039565375,0.009524208,0,58933248
near-0.10,wider-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,7.92e-07,0.099934834,0.041999665000000005,0.039066958,0.009429875,0,58933248
near-0.10,wider-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,9.17e-07,0,0,0.041935958,0.008001417,0,40058880
near-0.10,wider-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,7.5e-07,0.098686333,0.041519792,0.039044833,0.00957025,0,58933248
near-0.10,mixed-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,1.084e-06,0.09758675,0.041447999000000006,0.039382084,0.009342667,0,58933248
near-0.10,mixed-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,1.042e-06,0,0,0.040974333,0.007896167,0,41484288
near-0.10,mixed-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.708e-06,0.097024958,0.041456747999999995,0.03865125,0.009539125,0,58933248
regular-active,first-stage-double,monolithic,24,14902,this-search,32,26,32,13,103,0,13,1,1,104.96456775,0.1302135,0.961949792,0.419265167,0.124917,28.870793958,27.173967875,202620928
regular-active,first-stage-double,assembled,24,14902,sum-of-components,86,60,88,13,103,0,13,1,1,105.586324625,0.116739125,0,0,0.129541917,28.637637375,27.031265458,206094336
regular-active,first-stage-double,00:baseline:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.039703083,0.0560605,0.024499332999999998,0.038140917,0.654113708,0.117115125,216399872
regular-active,first-stage-double,01:active-a:1,12,7451,this-search,80,56,82,13,103,1,13,1,1,0.028728875,0.040172541,0.757729917,0.3379690850000001,0.039765083,0.845148625,0.134541208,216399872
regular-active,narrower-double,monolithic,24,14902,this-search,30,24,30,13,103,0,13,1,1,105.769570584,0.125477833,0.937474542,0.411609291,0.130828375,29.276819083,27.55181225,216399872
regular-active,narrower-double,assembled,24,14902,sum-of-components,37,30,37,13,103,0,13,1,1,105.324991541,0.11784125,0,0,0.131712333,29.378438084,27.677166125,217628672
regular-active,narrower-double,00:baseline:1,12,7451,this-search,7,5,7,13,103,1,13,1,0,0,0.038201917,0.068908875,0.029950459000000002,0.039629958,0.639399125,0.113076334,221134848
regular-active,narrower-double,01:active-a:1,12,7451,this-search,30,25,30,13,103,1,13,1,1,0.026353125,0.03950025,0.29579475,0.12657887699999998,0.040022083,0.814600208,0.1269595,221134848
regular-active,wider-double,monolithic,24,14902,this-search,48,33,49,13,103,0,13,1,1,102.973791958,0.120361125,1.442918042,0.648112001,0.124049166,28.591084666,26.977767792,221134848
regular-active,wider-double,assembled,24,14902,sum-of-components,50,40,50,13,103,0,13,1,1,102.644666291,0.115649625,0,0,0.128820792,28.292055875,26.716297333,221134848
regular-active,wider-double,00:baseline:1,12,7451,this-search,8,7,8,13,103,1,13,1,0,0,0.037389792,0.075754917,0.032705374,0.03852375,0.614850166,0.111746,221134848
regular-active,wider-double,01:active-a:1,12,7451,this-search,42,33,42,13,103,1,13,1,1,0.025531667,0.037774459,0.402916458,0.17167866699999998,0.039813667,0.757053042,0.121325125,221134848
regular-active,mixed-double,monolithic,24,14902,this-search,29,24,30,13,103,0,13,1,1,102.485721583,0.116566042,0.897837833,0.396142292,0.125584542,28.549959584,26.957400083,221134848
regular-active,mixed-double,assembled,24,14902,sum-of-components,39,32,39,13,103,0,13,1,1,102.430182291,0.116395625,0,0,0.1290955,28.3326175,26.736503625,221134848
regular-active,mixed-double,00:baseline:1,12,7451,this-search,7,6,7,13,103,1,13,1,0,0,0.036892125,0.066059875,0.028412583,0.038131208,0.61114675,0.109792083,221134848
regular-active,mixed-double,01:active-a:1,12,7451,this-search,32,26,32,13,103,1,13,1,1,0.025218958,0.037565375,0.30226,0.130852833,0.039657166,0.764231333,0.120448667,221134848
regular-active,first-stage-float32,monolithic,24,14902,this-search,42,29,42,13,103,0,13,1,1,102.551469208,0.115638792,1.211314083,0.5511996250000002,0.121778583,28.180841958,26.739472,227934208
regular-active,first-stage-float32,assembled,24,14902,sum-of-components,55,38,55,13,103,0,13,1,1,102.892241458,0.114481542,0,0,0.125756125,28.250847416,26.807153959,227934208
regular-active,first-stage-float32,00:baseline:1,12,7451,this-search,6,5,6,13,103,1,13,1,0,0,0.037013541,0.055995709,0.024522707,0.038205042,0.6113005,0.109982208,227934208
regular-active,first-stage-float32,01:active-a:1,12,7451,this-search,49,33,49,13,103,1,13,1,1,0.024698291,0.037211458,0.458549042,0.20290696099999997,0.038629625,0.705128125,0.120824708,227934208
regular-active,narrower-float32,monolithic,24,14902,this-search,60,43,61,13,103,0,13,1,1,104.184077125,0.117693417,1.747791209,0.7957814200000003,0.120892958,28.48851225,27.041898,227934208
