dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
active-a,first-stage-double,monolithic,12,7451,this-search,78,54,80,13,103,0,0,1,1,78.099740042,1.083e-06,0.70703075,0.31549500099999994,0.039504917,14.197793,13.545293917,170115072
active-a,first-stage-double,assembled,12,7451,sum-of-components,78,54,80,13,103,0,0,1,1,0.022133292,1.1166e-05,0,0,0.040640208,0.75787975,0.1187815,188448768
active-a,first-stage-double,1,12,7451,this-search,78,54,80,13,103,1,0,1,1,0.021986083,1.542e-06,0.709110209,0.3161975870000001,0.038262208,0.758765875,0.118171708,188448768
active-a,narrower-double,monolithic,12,7451,this-search,31,25,31,13,103,0,0,1,1,78.493042958,6.167e-06,0.279287959,0.121479209,0.040189,14.340115,13.655549875,188448768
active-a,narrower-double,assembled,12,7451,sum-of-components,31,25,31,13,103,0,0,1,1,0.022021042,1.375e-06,0,0,0.041226625,0.785957291,0.118880667,188448768
active-a,narrower-double,1,12,7451,this-search,31,25,31,13,103,1,0,1,1,0.022307541,3.917e-06,0.27975825,0.12230420399999997,0.0381585,0.78435775,0.117909541,188448768
active-a,wider-double,monolithic,12,7451,this-search,43,34,43,13,103,0,0,1,1,77.070943791,1.208e-06,0.399933667,0.17036716599999996,0.038189333,13.981439125,13.337980792,188448768
active-a,wider-double,assembled,12,7451,sum-of-components,43,34,43,13,103,0,0,1,1,0.021702334,1.5e-06,0,0,0.040445334,0.759220708,0.1176185,188448768
active-a,wider-double,1,12,7451,this-search,43,34,43,13,103,1,0,1,1,0.021744875,1.25e-06,0.398276833,0.169558291,0.037690333,0.76057875,0.116258416,188448768
active-a,mixed-double,monolithic,12,7451,this-search,32,26,32,13,103,0,0,1,1,78.304388291,1.333e-06,0.287739917,0.12469141699999996,0.038725041,14.028294792,13.364954958,188448768
active-a,mixed-double,assembled,12,7451,sum-of-components,32,26,32,13,103,0,0,1,1,0.022244709,1.375e-06,0,0,0.0403685,0.782088541,0.117832333,188448768
active-a,mixed-double,1,12,7451,this-search,32,26,32,13,103,1,0,1,1,0.021955958,1.833e-06,0.287632125,0.124822918,0.038133667,0.781908875,0.11787825,188448768
active-a,first-stage-float32,monolithic,12,7451,this-search,53,37,53,13,103,0,0,1,1,79.566194875,1.584e-06,0.474301,0.20822762199999997,0.037850417,14.669458625,13.987927333,188448768
active-a,first-stage-float32,assembled,12,7451,sum-of-components,53,37,53,13,103,0,0,1,1,0.02406,1.584e-06,0,0,0.039834541,0.772346083,0.126315667,188448768
active-a,first-stage-float32,1,12,7451,this-search,53,37,53,13,103,1,0,1,1,0.023299125,4.084e-06,0.476800667,0.20888991499999995,0.03701225,0.759470917,0.125960958,188448768
active-a,narrower-float32,monolithic,12,7451,this-search,40,30,40,13,103,0,0,1,1,79.092038458,1.25e-06,0.36370225,0.15705278800000005,0.038901583,14.3168235,13.684220584,188448768
active-a,narrower-float32,assembled,12,7451,sum-of-components,40,30,40,13,103,0,0,1,1,0.022766708,1.583e-06,0,0,0.041006416,0.759259042,0.119212792,188448768
active-a,narrower-float32,1,12,7451,this-search,40,30,40,13,103,1,0,1,1,0.022631416,2.625e-06,0.363235875,0.156977881,0.038266792,0.76764125,0.122951833,188448768
active-a,wider-float32,monolithic,12,7451,this-search,37,26,37,13,103,0,0,1,1,79.585434416,1.5e-06,0.33785375,0.14642596,0.038049917,14.893981792,14.244203,188448768
active-a,wider-float32,assembled,12,7451,sum-of-components,37,26,37,13,103,0,0,1,1,0.022822833,1.375e-06,0,0,0.039510917,0.7251245,0.120017083,188448768
active-a,wider-float32,1,12,7451,this-search,37,26,37,13,103,1,0,1,1,0.022635625,2.125e-06,0.336451041,0.14570033,0.036741583,0.7381595,0.122454834,188448768
active-a,mixed-float32,monolithic,12,7451,this-search,32,22,32,13,103,0,0,1,1,79.808795958,1.125e-06,0.281963709,0.125049,0.037753792,14.407460084,13.789308875,188448768
active-a,mixed-float32,assembled,12,7451,sum-of-components,32,22,32,13,103,0,0,1,1,0.022504042,1.291e-06,0,0,0.03942775,0.745934917,0.124745875,188448768
active-a,mixed-float32,1,12,7451,this-search,32,22,32,13,103,1,0,1,1,0.023194667,1.709e-06,0.281921459,0.125147834,0.037095833,0.74171425,0.122927416,188448768
baseline,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,8.75e-07,0.053655666,0.023487251,0.036936333,13.980620333,13.470200541,169443328
baseline,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,2.209e-06,0,0,0.038997667,0.632946208,0.120005084,173703168
baseline,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,1.416e-06,0.053839042,0.023698958000000003,0.036530042,0.642860125,0.121195417,176160768
baseline,narrower-double,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,2.458e-06,0.063706583,0.027461499,0.036830541,0.009210542,0,178438144
baseline,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,1.166e-06,0,0,0.039241042,0.007708625,0,178454528
baseline,narrower-double,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.542e-06,0.063721375,0.027484543,0.036878167,0.008984834,0,178454528
baseline,wider-double,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,1.083e-06,0.072371291,0.031148457,0.037896375,0.009056333,0,178487296
baseline,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,1.042e-06,0,0,0.039380084,0.007698209,0,178487296
baseline,wider-double,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,1.292e-06,0.072749709,0.031404002,0.036315541,0.009018375,0,178487296
baseline,mixed-double,monolithic,12,7451,this-search,7,6,7,13,1,0,0,0,0,0,1.083e-06,0.063106667,0.027204874999999996,0.03656075,0.009074667,0,178536448
baseline,mixed-double,assembled,12,7451,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.042e-06,0,0,0.039026291,0.007673375,0,178536448
baseline,mixed-double,1,12,7451,this-search,7,6,7,13,1,1,0,0,0,0,1.292e-06,0.063204958,0.027358332,0.0366825,0.00910425,0,178536448
baseline,first-stage-float32,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,1e-06,0.05393325,0.023414043,0.036981584,14.010017,13.498491792,178536448
baseline,first-stage-float32,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,1.166e-06,0,0,0.039342583,0.622223042,0.117933375,178552832
baseline,first-stage-float32,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,1.333e-06,0.053812,0.023550499999999995,0.037113042,0.627930625,0.117928208,178569216
baseline,narrower-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,1.125e-06,0.06357275,0.027440961000000003,0.037118042,0.009094917,0,179617792
baseline,narrower-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,9.17e-07,0,0,0.038982875,0.0077005,0,179634176
baseline,narrower-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.208e-06,0.064102042,0.027733957999999996,0.036766125,0.0090945,0,179634176
baseline,wider-float32,monolithic,12,7451,this-search,8,6,8,13,1,0,0,0,0,0,1.125e-06,0.074116833,0.031917626000000004,0.037125958,0.009061,0,179634176
baseline,wider-float32,assembled,12,7451,sum-of-components,8,6,8,13,1,0,0,0,0,0,9.16e-07,0,0,0.039452667,0.007757375,0,179634176
baseline,wider-float32,1,12,7451,this-search,8,6,8,13,1,1,0,0,0,0,1.125e-06,0.07252175,0.031048375000000003,0.03665225,0.009058,0,179634176
baseline,mixed-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,8.75e-07,0.063735458,0.027758958,0.036920542,0.009153833,0,179634176
baseline,mixed-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,1.084e-06,0,0,0.039406833,0.00770675,0,179634176
baseline,mixed-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.25e-06,0.063535792,0.027549874999999998,0.036589375,0.009077958,0,179634176
duplicate,first-stage-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.042e-06,0.002512875,0.0,0.004789292,0,0,43909120
duplicate,first-stage-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,7.5e-07,0,0,0,0,0,0
duplicate,first-stage-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,8.33e-07,0.00250125,0.0,0.004745125,0,0,44007424
duplicate,narrower-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.042e-06,0.002550292,0.0,0.004807083,0,0,44040192
duplicate,narrower-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,1.667e-06,0,0,0,0,0,0
duplicate,narrower-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1e-06,0.002490167,0.0,0.004759125,0,0,44187648
duplicate,wider-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,7.5e-07,0.002491166,0.0,0.004647791,0,0,44187648
duplicate,wider-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,4.58e-07,0,0,0,0,0,0
duplicate,wider-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,4.17e-07,0.00244175,0.0,0.004579083,0,0,44187648
duplicate,mixed-double,monolithic,12,7243,this-search,16,8,16,13,103,0,0,0,0,0,1.042e-06,0.139704583,0.06369271,0.037679416,0.552402125,0,44204032
duplicate,mixed-double,assembled,12,7243,sum-of-components,16,8,16,13,103,0,0,0,0,0,1.167e-06,0,0,0.039475125,0.549074292,0,42975232
duplicate,mixed-double,1,12,7243,this-search,16,8,16,13,103,1,0,0,0,0,5.375e-06,0.140082541,0.063908625,0.036884208,0.554198125,0,44777472
duplicate,first-stage-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,9.16e-07,0.002469292,0.0,0.00467225,0,0,46645248
duplicate,first-stage-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,5.83e-07,0,0,0,0,0,0
duplicate,first-stage-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,8.33e-07,0.002410542,0.0,0.004580709,0,0,46645248
duplicate,narrower-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,5e-07,0.002516333,0.0,0.004838667,0,0,46661632
duplicate,narrower-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,3.75e-07,0,0,0,0,0,0
duplicate,narrower-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,8.75e-07,0.00249825,0.0,0.00473725,0,0,46661632
duplicate,wider-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,5.83e-07,0.002482709,0.0,0.004738,0,0,46661632
duplicate,wider-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,4.58e-07,0,0,0,0,0,0
duplicate,wider-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.042e-06,0.002505125,0.0,0.004807208,0,0,46661632
duplicate,mixed-float32,monolithic,12,7243,this-search,32,19,32,13,103,0,0,0,0,0,1e-06,0.302124709,0.125972418,0.038608125,0.584168625,0,46678016
duplicate,mixed-float32,assembled,12,7243,sum-of-components,32,19,32,13,103,0,0,0,0,0,7.92e-07,0,0,0.040673125,0.580700708,0,45744128
duplicate,mixed-float32,1,12,7243,this-search,32,19,32,13,103,1,0,0,0,0,1.208e-06,0.301299333,0.126064171,0.0383945,0.587226333,0,47038464
heterogeneous-168,first-stage-double,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.125e-06,23.560025083,7.454958251,20.557931292,3.793159709,0,1468727296
heterogeneous-168,first-stage-double,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,1.792e-06,0,0,20.875637833,3.830766584,0,1057718272
heterogeneous-168,first-stage-double,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,1.5e-06,23.99241275,7.556508666,20.924110083,3.923542333,0,1468727296
heterogeneous-168,narrower-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.416e-06,27.880047875,8.616807668,20.234339333,3.799335709,0,1468727296
heterogeneous-168,narrower-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.5e-06,0,0,20.3137115,3.60374875,0,1169948672
heterogeneous-168,narrower-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,2.25e-06,28.027115792,8.642186127,20.382107875,3.929555667,0,1468727296
heterogeneous-168,wider-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.416e-06,27.800510042,8.565405208,20.191631875,3.856721,0,1468727296
heterogeneous-168,wider-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.834e-06,0,0,20.362324917,3.683626458,0,1195343872
heterogeneous-168,wider-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,1.834e-06,27.8490685,8.572498248,20.321921667,4.057497916,0,1468727296
heterogeneous-168,mixed-double,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.334e-06,26.82581375,7.447015626,20.405995667,3.893327583,0,1468727296
heterogeneous-168,mixed-double,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.542e-06,0,0,20.532014791,3.60348475,0,1195343872
heterogeneous-168,mixed-double,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.5e-06,26.883991208,7.436284793,20.358201209,3.774464375,0,1507737600
heterogeneous-168,first-stage-float32,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.291e-06,23.688213458,7.403708625,20.297281125,3.833846083,0,1507737600
heterogeneous-168,first-stage-float32,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,1.292e-06,0,0,21.57000075,3.625087042,0,1195343872
heterogeneous-168,first-stage-float32,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,1.5e-06,23.545637292,7.348871875,20.862429333,3.790255,0,1507737600
heterogeneous-168,narrower-float32,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.458e-06,28.295981542,8.562182916000001,20.496560458,3.839065,0,1507737600
heterogeneous-168,narrower-float32,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.542e-06,0,0,20.520792334,3.577711542,0,1195343872
heterogeneous-168,narrower-float32,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,1.792e-06,29.181231917,9.024230582000001,20.980829292,3.84597625,0,1507737600
heterogeneous-168,wider-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.625e-06,27.288956375,7.484771498,20.451302709,3.82790075,0,1507737600
heterogeneous-168,wider-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.25e-06,0,0,20.49592925,3.544108666,0,1195343872
heterogeneous-168,wider-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.666e-06,27.644360125,7.6095348330000006,20.372449917,3.793740666,0,1507737600
heterogeneous-168,mixed-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,1.208e-06,27.500090292,7.5898629589999995,20.495244542,3.836720042,0,1507737600
heterogeneous-168,mixed-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,1.583e-06,0,0,20.767290584,3.559970708,0,1195343872
heterogeneous-168,mixed-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.916e-06,27.864271708,7.644235,21.541899542,3.7713705,0,1507737600
near-0.02,first-stage-double,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,9.58e-07,0.090867583,0.038819541,0.036887542,15.437866333,14.927218458,164052992
near-0.02,first-stage-double,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,2.916e-06,0,0,0.039491458,0.624677375,0.116271292,170098688
near-0.02,first-stage-double,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,2.625e-06,0.096483958,0.040592999000000005,0.036341625,0.617528833,0.1158285,172621824
near-0.02,narrower-double,monolithic,12,7243,this-search,18,16,18,13,103,0,0,1,0,0,1.291e-06,0.173776208,0.07173499800000001,0.039246166,15.312913042,14.810374416,172752896
near-0.02,narrower-double,assembled,12,7243,sum-of-components,18,16,18,13,103,0,0,1,0,0,1e-06,0,0,0.039099209,0.6154965,0.1156805,172752896
near-0.02,narrower-double,1,12,7243,this-search,18,16,18,13,103,1,0,1,0,0,1.25e-06,0.174320541,0.073568875,0.061828083,0.615609625,0.114937333,172752896
near-0.02,wider-double,monolithic,12,7243,this-search,20,18,20,13,103,0,0,1,0,0,1.042e-06,0.196387708,0.08192737400000001,0.037323084,15.399786541,14.896542167,172752896
near-0.02,wider-double,assembled,12,7243,sum-of-components,20,18,20,13,103,0,0,1,0,0,1e-06,0,0,0.039330167,0.624684125,0.116323625,172752896
near-0.02,wider-double,1,12,7243,this-search,20,18,20,13,103,1,0,1,0,0,1.708e-06,0.18949625,0.078706085,0.036362125,0.622598042,0.116110708,172752896
near-0.02,mixed-double,monolithic,12,7243,this-search,12,11,12,13,103,0,0,1,0,0,1.208e-06,0.113550125,0.048902916,0.037370167,15.600186,15.074577209,172752896
near-0.02,mixed-double,assembled,12,7243,sum-of-components,12,11,12,13,103,0,0,1,0,0,1.042e-06,0,0,0.038851625,0.616313792,0.115673541,172752896
near-0.02,mixed-double,1,12,7243,this-search,12,11,12,13,103,1,0,1,0,0,1.125e-06,0.110207625,0.046398669000000003,0.036611833,0.644877417,0.1149135,172752896
near-0.02,first-stage-float32,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,2.75e-06,0.091492417,0.038781040999999995,0.036782417,15.567386375,15.063846167,172752896
near-0.02,first-stage-float32,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,1.25e-06,0,0,0.039425083,0.641981958,0.115355041,172752896
near-0.02,first-stage-float32,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,1.417e-06,0.090986,0.03849754100000001,0.036556834,0.618495167,0.11549875,172752896
near-0.02,narrower-float32,monolithic,12,7243,this-search,17,14,18,13,103,0,0,1,0,0,9.58e-07,0.164603042,0.070770041,0.03693125,15.56636725,15.028827542,172752896
near-0.02,narrower-float32,assembled,12,7243,sum-of-components,17,14,18,13,103,0,0,1,0,0,1.125e-06,0,0,0.038891209,0.616681125,0.114984916,172752896
near-0.02,narrower-float32,1,12,7243,this-search,17,14,18,13,103,1,0,1,0,0,1.417e-06,0.1646,0.07057233300000001,0.03771175,0.616527,0.115066542,172752896
near-0.02,wider-float32,monolithic,12,7243,this-search,20,17,20,13,103,0,0,1,0,0,1.125e-06,0.188545958,0.07792366599999999,0.037486083,15.306907875,14.80621775,174817280
near-0.02,wider-float32,assembled,12,7243,sum-of-components,20,17,20,13,103,0,0,1,0,0,1.042e-06,0,0,0.03828575,0.613084708,0.1147515,174817280
near-0.02,wider-float32,1,12,7243,this-search,20,17,20,13,103,1,0,1,0,0,1.417e-06,0.189152667,0.07812112399999999,0.035888125,0.614089042,0.114226833,174817280
near-0.02,mixed-float32,monolithic,12,7243,this-search,12,10,12,13,103,0,0,1,0,0,1.125e-06,0.110027833,0.046668084,0.036670917,15.248023709,14.747335917,174817280
near-0.02,mixed-float32,assembled,12,7243,sum-of-components,12,10,12,13,103,0,0,1,0,0,9.58e-07,0,0,0.039032708,0.613354667,0.114641458,174817280
near-0.02,mixed-float32,1,12,7243,this-search,12,10,12,13,103,1,0,1,0,0,1.417e-06,0.110104542,0.046400042999999995,0.036592125,0.617568916,0.114761708,174817280
near-0.10,first-stage-double,monolithic,12,7243,this-search,7,5,7,13,1,0,0,0,0,0,1.041e-06,0.06215825,0.026822000000000002,0.036070666,0.009664833,0,44384256
near-0.10,first-stage-double,assembled,12,7243,sum-of-components,7,5,7,13,1,0,0,0,0,0,2.625e-06,0,0,0.038343166,0.007939292,0,30932992
near-0.10,first-stage-double,1,12,7243,this-search,7,5,7,13,1,1,0,0,0,0,1.208e-06,0.061801625,0.026743958999999998,0.035749667,0.008815875,0,44482560
near-0.10,narrower-double,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,1.958e-06,0.1109415,0.046200955999999994,0.036413,0.008834875,0,48365568
near-0.10,narrower-double,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,7.5e-07,0,0,0.038488,0.007566,0,35586048
near-0.10,narrower-double,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,1.625e-06,0.110471667,0.046304251000000005,0.035752667,0.008899958,0,48414720
near-0.10,wider-double,monolithic,12,7243,this-search,10,9,10,13,1,0,0,0,0,0,1e-06,0.091910333,0.038933916,0.036491958,0.008948166,0,48578560
near-0.10,wider-double,assembled,12,7243,sum-of-components,10,9,10,13,1,0,0,0,0,0,9.58e-07,0,0,0.038897,0.007450625,0,38551552
near-0.10,wider-double,1,12,7243,this-search,10,9,10,13,1,1,0,0,0,0,1.375e-06,0.091371042,0.038377544,0.036332541,0.009093834,0,48578560
near-0.10,mixed-double,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,1.167e-06,0.0905465,0.038437083999999996,0.036457416,0.00896475,0,48873472
near-0.10,mixed-double,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,1e-06,0,0,0.039002542,0.007504875,0,40697856
near-0.10,mixed-double,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.458e-06,0.0905715,0.038653833,0.035999834,0.008629792,0,48873472
near-0.10,first-stage-float32,monolithic,12,7243,this-search,7,6,7,13,1,0,0,0,0,0,8.34e-07,0.061849666,0.026631792,0.036194791,0.008947708,0,48873472
near-0.10,first-stage-float32,assembled,12,7243,sum-of-components,7,6,7,13,1,0,0,0,0,0,9.17e-07,0,0,0.038426666,0.007496875,0,41287680
near-0.10,first-stage-float32,1,12,7243,this-search,7,6,7,13,1,1,0,0,0,0,1.292e-06,0.062093584,0.026763373999999996,0.035965708,0.0090075,0,48873472
near-0.10,narrower-float32,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,1e-06,0.110681125,0.046302749000000004,0.035983709,0.008905042,0,48889856
near-0.10,narrower-float32,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,1.042e-06,0,0,0.038414875,0.00750825,0,41336832
near-0.10,narrower-float32,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,1.542e-06,0.11133325,0.04629350200000001,0.035668625,0.00900825,0,48889856
near-0.10,wider-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,1.125e-06,0.0905765,0.038266248,0.036063042,0.008905125,0,48906240
near-0.10,wider-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,7.92e-07,0,0,0.038218292,0.007579542,0,41369600
near-0.10,wider-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.667e-06,0.0910705,0.038474376,0.035795917,0.008949834,0,48906240
near-0.10,mixed-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,9.58e-07,0.088430417,0.037784332999999996,0.036138792,0.008948833,0,48906240
near-0.10,mixed-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,1.458e-06,0,0,0.038118125,0.007417833,0,41369600
near-0.10,mixed-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.458e-06,0.089278958,0.038085376000000004,0.03582875,0.008954583,0,48906240
regular-active,first-stage-double,monolithic,24,14902,this-search,32,26,32,13,103,0,13,1,1,102.007601959,0.121236667,0.907032292,0.394545501,0.118658,28.369446125,26.698728417,200114176
regular-active,first-stage-double,assembled,24,14902,sum-of-components,86,60,88,13,103,0,13,1,1,102.649980167,0.114202,0,0,0.123247625,28.169074791,26.588675542,228966400
regular-active,first-stage-double,00:baseline:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.039001166,0.053307667,0.023006335,0.036211583,0.62147875,0.111182875,228999168
regular-active,first-stage-double,01:active-a:1,12,7451,this-search,80,56,82,13,103,1,13,1,1,0.02547275,0.040660042,0.736874209,0.3258204150000003,0.038057667,0.795829834,0.131248375,228999168
regular-active,narrower-double,monolithic,24,14902,this-search,30,24,30,13,103,0,13,1,1,106.07035475,0.122263292,0.839107042,0.370072039,0.118364417,29.14576225,27.431884166,232751104
regular-active,narrower-double,assembled,24,14902,sum-of-components,37,30,37,13,103,0,13,1,1,104.947764834,0.123769416,0,0,0.123156291,29.357328875,27.705569333,232751104
regular-active,narrower-double,00:baseline:1,12,7451,this-search,7,5,7,13,103,1,13,1,0,0,0.038048833,0.062591375,0.027153707,0.036356084,0.634344666,0.113099333,232751104
regular-active,narrower-double,01:active-a:1,12,7451,this-search,30,25,30,13,103,1,13,1,1,0.026771125,0.039386,0.271642542,0.11670662500000001,0.038354792,0.81544425,0.126870166,232751104
regular-active,wider-double,monolithic,24,14902,this-search,48,33,49,13,103,0,13,1,1,105.881736709,0.121676375,1.360367,0.6113084610000001,0.117497166,29.658977208,27.95882325,232751104
regular-active,wider-double,assembled,24,14902,sum-of-components,50,40,50,13,103,0,13,1,1,105.741371125,0.123022542,0,0,0.124404375,29.345349791,27.706552541,232751104
regular-active,wider-double,00:baseline:1,12,7451,this-search,8,7,8,13,103,1,13,1,0,0,0.037910334,0.071829959,0.030729041999999998,0.0363665,0.637841542,0.112141459,232751104
regular-active,wider-double,01:active-a:1,12,7451,this-search,42,33,42,13,103,1,13,1,1,0.026674458,0.03932125,0.383661167,0.16355691600000002,0.038076334,0.804806875,0.126028917,232751104
regular-active,mixed-double,monolithic,24,14902,this-search,29,24,30,13,103,0,13,1,1,105.772475166,0.119713916,0.844991833,0.37407520600000005,0.119042584,28.962149625,27.258482375,232751104
regular-active,mixed-double,assembled,24,14902,sum-of-components,39,32,39,13,103,0,13,1,1,102.768133208,0.115954583,0,0,0.123027083,28.592775625,26.96705025,232751104
regular-active,mixed-double,00:baseline:1,12,7451,this-search,7,6,7,13,103,1,13,1,0,0,0.0373175,0.0635725,0.027714832999999998,0.037163333,0.612745416,0.109972375,232751104
regular-active,mixed-double,01:active-a:1,12,7451,this-search,32,26,32,13,103,1,13,1,1,0.024853333,0.038034042,0.288248375,0.12497404,0.037701833,0.7636885,0.120433667,232751104
regular-active,first-stage-float32,monolithic,24,14902,this-search,42,29,42,13,103,0,13,1,1,102.578920667,0.115777209,1.147914042,0.5234054999999999,0.115099625,28.184383084,26.740018875,232751104
regular-active,first-stage-float32,assembled,24,14902,sum-of-components,55,38,55,13,103,0,13,1,1,102.57488625,0.111062042,0,0,0.119938375,28.405482333,26.964221167,232751104
regular-active,first-stage-float32,00:baseline:1,12,7451,this-search,6,5,6,13,103,1,13,1,0,0,0.037492709,0.053959417,0.023411499000000002,0.036330209,0.614232375,0.110134542,232751104
regular-active,first-stage-float32,01:active-a:1,12,7451,this-search,49,33,49,13,103,1,13,1,1,0.024963916,0.037232084,0.433472917,0.19142866400000005,0.037110334,0.70657275,0.121261125,232751104
regular-active,narrower-float32,monolithic,24,14902,this-search,60,43,61,13,103,0,13,1,1,104.039165125,0.116042833,1.668686292,0.7597781730000001,0.11512125,28.219083833,26.775356666,232751104
regular-active,narrower-float32,assembled,24,14902,sum-of-components,50,35,51,13,103,0,13,1,1,104.045011208,0.113136167,0,0,0.119232875,28.191152917,26.751814333,232751104
