dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
active-a,first-stage-double,monolithic,12,7451,this-search,78,54,80,13,103,0,0,1,1,131.7419695,2e-06,1.357831209,0.6320781659999996,0.077865041,23.386977416,22.147468292,171278336
active-a,first-stage-double,assembled,12,7451,sum-of-components,78,54,80,13,103,0,0,1,1,0.031818292,4.208e-06,0,0,0.077052416,1.520691208,0.210297708,178241536
active-a,first-stage-double,1,12,7451,this-search,78,54,80,13,103,1,0,1,1,0.039726292,4.166e-06,1.297245958,0.5999765430000003,0.082168417,1.517794042,0.21855675,178241536
active-a,narrower-double,monolithic,12,7451,this-search,31,25,31,13,103,0,0,1,1,131.611881167,1.416e-06,0.528899416,0.21150100000000008,0.079877167,23.620123083,22.339093875,173604864
active-a,narrower-double,assembled,12,7451,sum-of-components,31,25,31,13,103,0,0,1,1,0.038615541,1.8958e-05,0,0,0.088196584,1.602763208,0.203172375,182419456
active-a,narrower-double,1,12,7451,this-search,31,25,31,13,103,1,0,1,1,0.036944625,1.0042e-05,0.553729708,0.26619991699999995,0.084028209,1.583013584,0.219169916,182419456
active-a,wider-double,monolithic,12,7451,this-search,43,34,43,13,103,0,0,1,1,131.54673575,1.5e-06,0.776041916,0.338802878,0.063991167,23.644152,22.390983417,169377792
active-a,wider-double,assembled,12,7451,sum-of-components,43,34,43,13,103,0,0,1,1,0.037743458,4.041e-06,0,0,0.074670375,1.494175125,0.198191708,190054400
active-a,wider-double,1,12,7451,this-search,43,34,43,13,103,1,0,1,1,0.043010584,2.417e-06,0.775798083,0.32589958099999994,0.078848125,1.570174916,0.226128208,190054400
active-a,mixed-double,monolithic,12,7451,this-search,32,26,32,13,103,0,0,1,1,128.688987,3.334e-06,0.55686825,0.23829704499999996,0.085490625,23.523179917,22.209580459,172408832
active-a,mixed-double,assembled,12,7451,sum-of-components,32,26,32,13,103,0,0,1,1,0.039053375,5.167e-06,0,0,0.083282167,1.541647166,0.201952917,173375488
active-a,mixed-double,1,12,7451,this-search,32,26,32,13,103,1,0,1,1,0.042179833,4.042e-06,0.57904275,0.26238450299999994,0.06975575,1.546953417,0.222384875,173375488
active-a,first-stage-float32,monolithic,12,7451,this-search,53,37,53,13,103,0,0,1,1,128.944111625,3.333e-06,0.9160055,0.3988367099999998,0.072262292,23.667666292,22.43624525,171589632
active-a,first-stage-float32,assembled,12,7451,sum-of-components,53,37,53,13,103,0,0,1,1,0.039626041,3.042e-06,0,0,0.075107209,1.427949208,0.214060417,173064192
active-a,first-stage-float32,1,12,7451,this-search,53,37,53,13,103,1,0,1,1,0.047239833,3.792e-06,0.97875125,0.42871587699999986,0.070595958,1.465517791,0.22036525,173064192
active-a,narrower-float32,monolithic,12,7451,this-search,40,30,40,13,103,0,0,1,1,129.425785625,5.333e-06,0.765565,0.3130110399999999,0.07903675,23.0881965,21.856708459,174374912
active-a,narrower-float32,assembled,12,7451,sum-of-components,40,30,40,13,103,0,0,1,1,0.044430208,3.959e-06,0,0,0.095437291,1.521961708,0.218113167,175292416
active-a,narrower-float32,1,12,7451,this-search,40,30,40,13,103,1,0,1,1,0.044722792,4.333e-06,0.742973584,0.31982712599999996,0.074919917,1.455640084,0.208582708,175292416
active-a,wider-float32,monolithic,12,7451,this-search,37,26,37,13,103,0,0,1,1,130.711831416,5.834e-06,0.654144792,0.294899916,0.07557775,23.416685167,22.213990541,180944896
active-a,wider-float32,assembled,12,7451,sum-of-components,37,26,37,13,103,0,0,1,1,0.042065417,3.5e-06,0,0,0.08244975,1.438508708,0.220638125,181682176
active-a,wider-float32,1,12,7451,this-search,37,26,37,13,103,1,0,1,1,0.037026083,4.542e-06,0.711355416,0.32152100299999997,0.070472417,1.391124625,0.211793792,181682176
active-a,mixed-float32,monolithic,12,7451,this-search,32,22,32,13,103,0,0,1,1,130.243068042,2.959e-06,0.556316,0.23731437299999997,0.070689875,23.36330325,22.150465875,183648256
active-a,mixed-float32,assembled,12,7451,sum-of-components,32,22,32,13,103,0,0,1,1,0.035666291,3e-06,0,0,0.079930208,1.455230375,0.231326416,184369152
active-a,mixed-float32,1,12,7451,this-search,32,22,32,13,103,1,0,1,1,0.040360125,4.167e-06,0.534504333,0.24236049899999995,0.084625709,1.4508175,0.208774625,184369152
baseline,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,3.167e-06,0.106429875,0.042427584000000004,0.06562125,23.331251625,22.301349084,182616064
baseline,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,2.916e-06,0,0,0.080440167,1.23392075,0.202818875,183697408
baseline,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,3.834e-06,0.09457225,0.036935749000000004,0.059158666,1.243317542,0.203171083,184778752
baseline,narrower-double,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,5.041e-06,0.147864417,0.062773043,0.05907175,0.019852542,0,58769408
baseline,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,3.167e-06,0,0,0.069843584,0.018521292,0,42188800
baseline,narrower-double,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,3.583e-06,0.1366475,0.052504375,0.074797375,0.021211834,0,58769408
baseline,wider-double,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,3.792e-06,0.150845833,0.059940585000000005,0.087407416,0.022568792,0,59080704
baseline,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,3e-06,0,0,0.085228459,0.01217375,0,46284800
baseline,wider-double,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,1.625e-06,0.160277875,0.065041792,0.069928083,0.023778041,0,59097088
baseline,mixed-double,monolithic,12,7451,this-search,7,6,7,13,1,0,0,0,0,0,3.667e-06,0.111574917,0.04906649899999999,0.060134583,0.014342084,0,59359232
baseline,mixed-double,assembled,12,7451,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.25e-06,0,0,0.096332875,0.015092708,0,40304640
baseline,mixed-double,1,12,7451,this-search,7,6,7,13,1,1,0,0,0,0,3.875e-06,0.126569084,0.053733916,0.071168125,0.019193583,0,59359232
baseline,first-stage-float32,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,3.334e-06,0.11718525,0.039187043,0.077242916,23.381025375,22.393776583,167100416
baseline,first-stage-float32,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,2.792e-06,0,0,0.066849083,1.234387334,0.216093959,170999808
baseline,first-stage-float32,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,3.458e-06,0.100142833,0.04283546,0.077769917,1.205857875,0.21516925,171081728
baseline,narrower-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,3.417e-06,0.118105917,0.050675497,0.078259375,0.019995625,0,59375616
baseline,narrower-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,2.916e-06,0,0,0.078715416,0.017984958,0,41549824
baseline,narrower-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,3.75e-06,0.116517666,0.05141791600000001,0.077454292,0.014525791,0,59375616
baseline,wider-float32,monolithic,12,7451,this-search,8,6,8,13,1,0,0,0,0,0,3.208e-06,0.149862458,0.065533165,0.077984042,0.014622625,0,60604416
baseline,wider-float32,assembled,12,7451,sum-of-components,8,6,8,13,1,0,0,0,0,0,3.334e-06,0,0,0.08116475,0.021656166,0,43728896
baseline,wider-float32,1,12,7451,this-search,8,6,8,13,1,1,0,0,0,0,3.625e-06,0.128842542,0.054771667,0.077475041,0.027155208,0,60604416
baseline,mixed-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,5e-06,0.132832791,0.058717706,0.061523959,0.019912041,0,60620800
baseline,mixed-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,3.291e-06,0,0,0.089498416,0.013090417,0,41140224
baseline,mixed-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,5.541e-06,0.120866958,0.05353104100000001,0.077385666,0.026770458,0,60620800
duplicate,first-stage-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.25e-06,0.0102475,0.0,0.009247291,0,0,56541184
duplicate,first-stage-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.667e-06,0,0,0,0,0,0
duplicate,first-stage-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.292e-06,0.010421792,0.0,0.007731333,0,0,56573952
duplicate,narrower-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,6.667e-06,0.005213958,0.0,0.007725708,0,0,56590336
duplicate,narrower-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,4e-06,0,0,0,0,0,0
duplicate,narrower-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.541e-06,0.010625667,0.0,0.007715417,0,0,56590336
duplicate,wider-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.417e-06,0.007798417,0.0,0.007674416,0,0,56590336
duplicate,wider-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.417e-06,0,0,0,0,0,0
duplicate,wider-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.167e-06,0.010113625,0.0,0.007612959,0,0,56590336
duplicate,mixed-double,monolithic,12,7243,this-search,16,8,16,13,103,0,0,0,0,0,5.375e-06,0.338277417,0.164747916,0.082831042,1.177449417,0,56655872
duplicate,mixed-double,assembled,12,7243,sum-of-components,16,8,16,13,103,0,0,0,0,0,2.958e-06,0,0,0.095142125,1.091128083,0,55967744
duplicate,mixed-double,1,12,7243,this-search,16,8,16,13,103,1,0,0,0,0,3.292e-06,0.255812667,0.120395499,0.061027042,1.124470334,0,56918016
duplicate,first-stage-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.0042e-05,0.007815083,0.0,0.0076185,0,0,58032128
duplicate,first-stage-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.542e-06,0,0,0,0,0,0
duplicate,first-stage-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.166e-06,0.010146083,0.0,0.007605,0,0,58032128
duplicate,narrower-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.75e-06,0.004078,0.0,0.00777725,0,0,58048512
duplicate,narrower-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.875e-06,0,0,0,0,0,0
duplicate,narrower-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.25e-06,0.004515167,0.0,0.007788417,0,0,58048512
duplicate,wider-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.667e-06,0.010364292,0.0,0.007656084,0,0,58048512
duplicate,wider-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,9.59e-07,0,0,0,0,0,0
duplicate,wider-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.584e-06,0.010013667,0.0,0.00757925,0,0,58048512
duplicate,mixed-float32,monolithic,12,7243,this-search,32,19,32,13,103,0,0,0,0,0,3.083e-06,0.641565125,0.273458079,0.08861825,1.204060584,0,58146816
duplicate,mixed-float32,assembled,12,7243,sum-of-components,32,19,32,13,103,0,0,0,0,0,1.25e-05,0,0,0.120659334,1.210176333,0,58408960
duplicate,mixed-float32,1,12,7243,this-search,32,19,32,13,103,1,0,0,0,0,3.75e-06,0.635393959,0.26226945999999995,0.059825375,1.300999584,0,58834944
heterogeneous-168,first-stage-double,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.583e-06,43.668663416,13.631763540000001,35.576150875,6.792705875,0,1246871552
heterogeneous-168,first-stage-double,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,5.875e-06,0,0,35.376449333,6.018293208,0,1008320512
heterogeneous-168,first-stage-double,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,5.833e-06,46.926379084,14.187211207,35.142795083,6.919659917,0,1246871552
heterogeneous-168,narrower-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,3.542e-06,50.896373167,15.896670126,35.438669166,6.668828,0,1246871552
heterogeneous-168,narrower-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.792e-06,0,0,35.489270459,6.167070542,0,1065648128
heterogeneous-168,narrower-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,5.917e-06,51.8315485,16.334519583000002,35.760270125,7.039480708,0,1246871552
heterogeneous-168,wider-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,5.584e-06,51.011216,16.053760998,35.118333916,6.730227958,0,1246871552
heterogeneous-168,wider-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.917e-06,0,0,35.372752458,6.7336045,0,1063829504
heterogeneous-168,wider-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,7e-06,50.614363625,15.607679830999999,35.181211166,6.438155041,0,1246871552
heterogeneous-168,mixed-double,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,3.916e-06,48.533742083,13.142562168000001,35.411843333,6.365043042,0,1246871552
heterogeneous-168,mixed-double,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,4.208e-06,0,0,35.703482041,6.04274975,0,1041498112
heterogeneous-168,mixed-double,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,5.334e-06,48.222321083,12.759728961,35.31925775,6.453475125,0,1246871552
heterogeneous-168,first-stage-float32,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,1.875e-06,42.532609959,13.231542084,35.48815475,6.495974541,0,1246871552
heterogeneous-168,first-stage-float32,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,4.292e-06,0,0,36.576367667,6.319413042,0,1042219008
heterogeneous-168,first-stage-float32,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,8.291e-06,43.50739875,13.384641125,35.593239333,8.848279375,0,1246871552
heterogeneous-168,narrower-float32,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,1.958e-06,51.500661833,15.921826919,35.461805208,7.576703666,0,1250656256
heterogeneous-168,narrower-float32,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.584e-06,0,0,36.109782291,7.855725959,0,928202752
heterogeneous-168,narrower-float32,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,8.333e-06,50.761238334,15.797005126,36.642015667,7.3795885,0,1250656256
heterogeneous-168,wider-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,4.166e-06,49.286546959,13.216212125999999,35.651119333,8.073659458,0,1250656256
heterogeneous-168,wider-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,4.166e-06,0,0,35.794128875,7.606026208,0,928841728
heterogeneous-168,wider-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,1.175e-05,49.038829166,13.166721541,37.838251375,7.520182709,0,1250656256
heterogeneous-168,mixed-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,6.042e-06,49.234454875,13.012105415,36.10917825,7.717897666,0,1255948288
heterogeneous-168,mixed-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,6.292e-06,0,0,35.280953042,6.655310666,0,973848576
heterogeneous-168,mixed-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,7.25e-06,48.833301083,13.307009832999999,35.284281792,6.640653083,0,1255948288
near-0.02,first-stage-double,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,4.667e-06,0.204691291,0.09272904100000001,0.084633292,25.832082,24.759006167,146587648
near-0.02,first-stage-double,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,3.208e-06,0,0,0.085529625,1.201420833,0.207763958,148488192
near-0.02,first-stage-double,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,3.667e-06,0.169386666,0.07296499999999999,0.091783459,1.172313917,0.191962375,150552576
near-0.02,narrower-double,monolithic,12,7243,this-search,18,16,18,13,103,0,0,1,0,0,5.084e-06,0.3275325,0.13341245599999998,0.082286041,25.789756333,24.756029084,146767872
near-0.02,narrower-double,assembled,12,7243,sum-of-components,18,16,18,13,103,0,0,1,0,0,2.958e-06,0,0,0.085388208,1.201584041,0.203327166,149946368
near-0.02,narrower-double,1,12,7243,this-search,18,16,18,13,103,1,0,1,0,0,3.625e-06,0.332134125,0.146439127,0.088026666,1.195251875,0.218755583,151879680
near-0.02,wider-double,monolithic,12,7243,this-search,20,18,20,13,103,0,0,1,0,0,6.25e-06,0.390807042,0.15711024999999998,0.086975583,26.010620167,24.794365709,157188096
near-0.02,wider-double,assembled,12,7243,sum-of-components,20,18,20,13,103,0,0,1,0,0,2.5e-06,0,0,0.083097625,1.293654542,0.209715666,159940608
near-0.02,wider-double,1,12,7243,this-search,20,18,20,13,103,1,0,1,0,0,1.0167e-05,0.396616708,0.169201248,0.085463083,1.295585125,0.215718417,161742848
near-0.02,mixed-double,monolithic,12,7243,this-search,12,11,12,13,103,0,0,1,0,0,2.792e-06,0.215577959,0.094728833,0.083356042,26.880605125,25.748850666,164085760
near-0.02,mixed-double,assembled,12,7243,sum-of-components,12,11,12,13,103,0,0,1,0,0,2.917e-06,0,0,0.070709375,1.273216583,0.252715625,170278912
near-0.02,mixed-double,1,12,7243,this-search,12,11,12,13,103,1,0,1,0,0,3.792e-06,0.200354667,0.091074459,0.077806833,1.238539166,0.206687667,171163648
near-0.02,first-stage-float32,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,2.75e-06,0.187512458,0.08096966900000001,0.082673334,27.058977458,25.986618209,167526400
near-0.02,first-stage-float32,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,3.459e-06,0,0,0.069769125,1.219948084,0.211532667,168247296
near-0.02,first-stage-float32,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,1.0167e-05,0.179902666,0.079356708,0.069789583,1.197955292,0.203201792,168755200
near-0.02,narrower-float32,monolithic,12,7243,this-search,17,14,18,13,103,0,0,1,0,0,5.209e-06,0.348762667,0.15711042000000003,0.09172725,26.406359042,25.394498708,160825344
near-0.02,narrower-float32,assembled,12,7243,sum-of-components,17,14,18,13,103,0,0,1,0,0,2.917e-06,0,0,0.089956084,1.238716625,0.219127209,161513472
near-0.02,narrower-float32,1,12,7243,this-search,17,14,18,13,103,1,0,1,0,0,3.667e-06,0.326141458,0.153792083,0.071176084,1.211663709,0.209046959,163921920
near-0.02,wider-float32,monolithic,12,7243,this-search,20,17,20,13,103,0,0,1,0,0,4.875e-06,0.3700345,0.15804462299999997,0.062367959,25.491100417,24.428814792,160710656
near-0.02,wider-float32,assembled,12,7243,sum-of-components,20,17,20,13,103,0,0,1,0,0,2.792e-06,0,0,0.08299875,1.211869917,0.209188667,162152448
near-0.02,wider-float32,1,12,7243,this-search,20,17,20,13,103,1,0,1,0,0,3.542e-06,0.401196041,0.17659029099999995,0.073961875,1.234773292,0.201192666,163299328
near-0.02,mixed-float32,monolithic,12,7243,this-search,12,10,12,13,103,0,0,1,0,0,3.25e-06,0.212572375,0.09108053999999999,0.078650084,25.398795958,24.385198792,159498240
near-0.02,mixed-float32,assembled,12,7243,sum-of-components,12,10,12,13,103,0,0,1,0,0,3.209e-06,0,0,0.07727275,1.201202542,0.204740625,163069952
near-0.02,mixed-float32,1,12,7243,this-search,12,10,12,13,103,1,0,1,0,0,3.5e-06,0.220116417,0.10287325100000001,0.074621625,1.240285875,0.214390416,163217408
near-0.10,first-stage-double,monolithic,12,7243,this-search,7,5,7,13,1,0,0,0,0,0,3.25e-06,0.121576292,0.05519270700000001,0.075979875,0.019430833,0,58327040
near-0.10,first-stage-double,assembled,12,7243,sum-of-components,7,5,7,13,1,0,0,0,0,0,3.292e-06,0,0,0.07462375,0.012408625,0,41041920
near-0.10,first-stage-double,1,12,7243,this-search,7,5,7,13,1,1,0,0,0,0,3.667e-06,0.111764916,0.04736471,0.08980075,0.013836416,0,58490880
near-0.10,narrower-double,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,3.166e-06,0.2241385,0.093554958,0.069902083,0.017468083,0,58933248
near-0.10,narrower-double,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,1.05e-05,0,0,0.065965083,0.013376542,0,45432832
near-0.10,narrower-double,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,8.416e-06,0.202625583,0.08477399899999999,0.057481542,0.013542,0,58949632
near-0.10,wider-double,monolithic,12,7243,this-search,10,9,10,13,1,0,0,0,0,0,3.417e-06,0.1826255,0.08612566599999998,0.078021625,0.014689584,0,59146240
near-0.10,wider-double,assembled,12,7243,sum-of-components,10,9,10,13,1,0,0,0,0,0,3.75e-06,0,0,0.081470416,0.011883167,0,39747584
near-0.10,wider-double,1,12,7243,this-search,10,9,10,13,1,1,0,0,0,0,4.291e-06,0.193968334,0.074385999,0.0859215,0.01897675,0,59146240
near-0.10,mixed-double,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,3.584e-06,0.186327292,0.080600084,0.084464083,0.018358042,0,59146240
near-0.10,mixed-double,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,1.167e-06,0,0,0.086485834,0.015210208,0,43237376
near-0.10,mixed-double,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,2.042e-06,0.177136042,0.06766203999999999,0.070185333,0.017717667,0,59146240
near-0.10,first-stage-float32,monolithic,12,7243,this-search,7,6,7,13,1,0,0,0,0,0,3.875e-06,0.11481825,0.0508995,0.076915584,0.019867458,0,59146240
near-0.10,first-stage-float32,assembled,12,7243,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.625e-06,0,0,0.0765685,0.019499458,0,45137920
near-0.10,first-stage-float32,1,12,7243,this-search,7,6,7,13,1,1,0,0,0,0,2e-06,0.126393666,0.047489501,0.089436125,0.02072875,0,59146240
near-0.10,narrower-float32,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,3.416e-06,0.229377875,0.10295595799999999,0.062866208,0.014734417,0,59162624
near-0.10,narrower-float32,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,3.375e-06,0,0,0.081414667,0.013278833,0,40910848
near-0.10,narrower-float32,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,3.334e-06,0.215211208,0.081345209,0.084313583,0.018737292,0,59162624
near-0.10,wider-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,3.167e-06,0.179927833,0.073325834,0.079000667,0.02057075,0,59162624
near-0.10,wider-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,1.333e-06,0,0,0.080976083,0.016892584,0,42680320
near-0.10,wider-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,4.125e-06,0.175835,0.08005583499999999,0.072490375,0.021664792,0,59162624
near-0.10,mixed-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,3.459e-06,0.166668458,0.072684498,0.079818042,0.016888875,0,59162624
near-0.10,mixed-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,3.625e-06,0,0,0.07717675,0.016690666,0,42483712
near-0.10,mixed-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.916e-06,0.177264875,0.07013928999999999,0.076999333,0.023615167,0,59162624
regular-active,first-stage-double,monolithic,24,14902,this-search,32,26,32,13,103,0,13,1,1,170.315939958,0.233875042,1.774566083,0.8176547909999999,0.243852917,47.737345584,44.410326,211337216
regular-active,first-stage-double,assembled,24,14902,sum-of-components,86,60,88,13,103,0,13,1,1,170.156009791,0.228235583,0,0,0.279008083,48.363757042,45.300609166,223264768
regular-active,first-stage-double,00:baseline:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.0824595,0.110708292,0.05324225,0.072256334,1.229581958,0.199975333,223264768
regular-active,first-stage-double,01:active-a:1,12,7451,this-search,80,56,82,13,103,1,13,1,1,0.051122666,0.085091625,1.493735792,0.668736881,0.079061917,1.466181458,0.223631542,223264768
regular-active,narrower-double,monolithic,24,14902,this-search,30,24,30,13,103,0,13,1,1,171.403453916,0.242646208,1.612691541,0.736541502,0.245623125,47.652560875,44.445984709,201424896
regular-active,narrower-double,assembled,24,14902,sum-of-components,37,30,37,13,103,0,13,1,1,170.3833855,0.224197,0,0,0.247240208,47.957861125,44.776111667,210485248
regular-active,narrower-double,00:baseline:1,12,7451,this-search,7,5,7,13,103,1,13,1,0,0,0.071199334,0.124688666,0.064450084,0.0664865,1.238744041,0.200232625,220643328
regular-active,narrower-double,01:active-a:1,12,7451,this-search,30,25,30,13,103,1,13,1,1,0.049500792,0.078059125,0.532463125,0.22641916799999995,0.081718458,1.512406667,0.214119584,220643328
regular-active,wider-double,monolithic,24,14902,this-search,48,33,49,13,103,0,13,1,1,170.975542166,0.232935375,2.813476666,1.2680534579999998,0.260786333,47.535028208,44.406909125,213942272
regular-active,wider-double,assembled,24,14902,sum-of-components,50,40,50,13,103,0,13,1,1,170.045227125,0.224078875,0,0,0.291849125,47.947516,44.784051291,214532096
regular-active,wider-double,00:baseline:1,12,7451,this-search,8,7,8,13,103,1,13,1,0,0,0.082845459,0.160609375,0.06456487400000001,0.088327167,1.207151792,0.194453959,223756288
regular-active,wider-double,01:active-a:1,12,7451,this-search,42,33,42,13,103,1,13,1,1,0.044839042,0.071412792,0.825331208,0.3439358780000001,0.08765575,1.584449125,0.228283,223756288
regular-active,mixed-double,monolithic,24,14902,this-search,29,24,30,13,103,0,13,1,1,170.796160042,0.201322583,1.715784542,0.7530123760000001,0.260669042,47.803743083,44.677697084,204505088
regular-active,mixed-double,assembled,24,14902,sum-of-components,39,32,39,13,103,0,13,1,1,171.078539291,0.224599167,0,0,0.242842708,48.793768916,45.698884916,231981056
regular-active,mixed-double,00:baseline:1,12,7451,this-search,7,6,7,13,103,1,13,1,0,0,0.069914417,0.142225,0.061878208,0.08004875,1.18830725,0.184291,232046592
regular-active,mixed-double,01:active-a:1,12,7451,this-search,32,26,32,13,103,1,13,1,1,0.04846125,0.076223625,0.559626292,0.24276145800000004,0.080459125,1.484970875,0.216891708,232046592
regular-active,first-stage-float32,monolithic,24,14902,this-search,42,29,42,13,103,0,13,1,1,170.957913375,0.216680583,2.298581792,1.0762509990000002,0.278620416,47.41320425,44.472723083,211042304
regular-active,first-stage-float32,assembled,24,14902,sum-of-components,55,38,55,13,103,0,13,1,1,170.3813165,0.21840125,0,0,0.246468375,47.902445291,45.104472875,232652800
regular-active,first-stage-float32,00:baseline:1,12,7451,this-search,6,5,6,13,103,1,13,1,0,0,0.079886209,0.108598083,0.045000915,0.081234375,1.255785041,0.186327583,232669184
regular-active,first-stage-float32,01:active-a:1,12,7451,this-search,49,33,49,13,103,1,13,1,1,0.052423417,0.083537584,0.909011792,0.41514945999999986,0.076875333,1.384391458,0.201988291,232669184
regular-active,narrower-float32,monolithic,24,14902,this-search,60,43,61,13,103,0,13,1,1,173.703588542,0.232140417,3.287029666,1.534625834,0.23140775,47.279538917,44.335803084,212058112
