dataset,case,scope,atoms,rows,search_counter_scope,profile_evaluations,accepted_updates,search_reference_solves,endpoint_reference_solves,audit_reference_solves,post_search_trust_reference_solves,refreshed_assessment_reference_solves,precision_reference_pairs_requested,boundary_reference_pairs_requested,boundary_seconds,refreshed_assessment_seconds,search_seconds,search_reference_seconds_nested,endpoint_audit_seconds,audit_seconds,precision_seconds_nested,process_peak_rss_bytes
active-a,first-stage-double,monolithic,12,7451,this-search,78,54,80,13,103,0,0,1,1,131.770775875,2.958e-06,1.356902333,0.6241028319999999,0.075648459,23.515159667,22.254738166,174424064
active-a,first-stage-double,assembled,12,7451,sum-of-components,78,54,80,13,103,0,0,1,1,0.045748791,3.25e-06,0,0,0.08079625,1.562751083,0.221052875,185188352
active-a,first-stage-double,1,12,7451,this-search,78,54,80,13,103,1,0,1,1,0.033349333,9.208e-06,1.424055083,0.6687272129999998,0.070292334,1.459251667,0.235273042,185188352
active-a,narrower-double,monolithic,12,7451,this-search,31,25,31,13,103,0,0,1,1,131.485939041,2.917e-06,0.551028125,0.23807337499999998,0.089508416,23.599093042,22.306395375,172736512
active-a,narrower-double,assembled,12,7451,sum-of-components,31,25,31,13,103,0,0,1,1,0.043198625,3.167e-06,0,0,0.078106417,1.655499291,0.218197792,184123392
active-a,narrower-double,1,12,7451,this-search,31,25,31,13,103,1,0,1,1,0.037544666,5.375e-06,0.560715834,0.25711054,0.073174417,1.595700833,0.210095208,184123392
active-a,wider-double,monolithic,12,7451,this-search,43,34,43,13,103,0,0,1,1,131.278770125,2.667e-06,0.743792416,0.314167631,0.074488292,23.634978833,22.390730208,173129728
active-a,wider-double,assembled,12,7451,sum-of-components,43,34,43,13,103,0,0,1,1,0.036507583,3.042e-06,0,0,0.07562925,1.556666875,0.211286208,182829056
active-a,wider-double,1,12,7451,this-search,43,34,43,13,103,1,0,1,1,0.041695917,4.375e-06,0.8361205,0.37736799899999995,0.068360875,1.505924208,0.227167333,182829056
active-a,mixed-double,monolithic,12,7451,this-search,32,26,32,13,103,0,0,1,1,128.963932708,3.417e-06,0.573123708,0.24981983100000005,0.074174459,23.487301958,22.162778834,178667520
active-a,mixed-double,assembled,12,7451,sum-of-components,32,26,32,13,103,0,0,1,1,0.039988125,3.5e-06,0,0,0.076571917,1.510359,0.198226334,179601408
active-a,mixed-double,1,12,7451,this-search,32,26,32,13,103,1,0,1,1,0.036043542,3.875e-06,0.537831708,0.22523424899999997,0.092030917,1.538263958,0.231009041,179601408
active-a,first-stage-float32,monolithic,12,7451,this-search,53,37,53,13,103,0,0,1,1,128.829022958,3.75e-06,0.938426166,0.413751709,0.078896042,23.45959225,22.300686542,178667520
active-a,first-stage-float32,assembled,12,7451,sum-of-components,53,37,53,13,103,0,0,1,1,0.036410959,3.042e-06,0,0,0.07401125,1.392074916,0.212816416,179666944
active-a,first-stage-float32,1,12,7451,this-search,53,37,53,13,103,1,0,1,1,0.035439458,3.625e-06,1.026151459,0.48762587500000015,0.0604915,1.413574,0.215474875,179666944
active-a,narrower-float32,monolithic,12,7451,this-search,40,30,40,13,103,0,0,1,1,129.03238025,3.75e-06,0.727744833,0.31719416999999983,0.086200583,23.192802334,21.924334166,175816704
active-a,narrower-float32,assembled,12,7451,sum-of-components,40,30,40,13,103,0,0,1,1,0.046758917,3.375e-06,0,0,0.091630625,1.498362416,0.222712542,176570368
active-a,narrower-float32,1,12,7451,this-search,40,30,40,13,103,1,0,1,1,0.0311425,3.792e-06,0.736511125,0.323504167,0.077517375,1.467947875,0.244951459,176570368
active-a,wider-float32,monolithic,12,7451,this-search,37,26,37,13,103,0,0,1,1,130.628380875,3.083e-06,0.687929625,0.3035149589999999,0.06523075,23.455451292,22.226839542,184090624
active-a,wider-float32,assembled,12,7451,sum-of-components,37,26,37,13,103,0,0,1,1,0.040695917,1.709e-06,0,0,0.08374725,1.403050083,0.215930334,184762368
active-a,wider-float32,1,12,7451,this-search,37,26,37,13,103,1,0,1,1,0.029664834,4.542e-06,0.666405583,0.28930046000000004,0.076404958,1.398491333,0.220162458,184762368
active-a,mixed-float32,monolithic,12,7451,this-search,32,22,32,13,103,0,0,1,1,130.372025166,3.458e-06,0.540167583,0.25864091799999994,0.077380833,23.35449375,22.163596875,180011008
active-a,mixed-float32,assembled,12,7451,sum-of-components,32,22,32,13,103,0,0,1,1,0.049354458,1.5e-06,0,0,0.07907625,1.409809334,0.230109917,180682752
active-a,mixed-float32,1,12,7451,this-search,32,22,32,13,103,1,0,1,1,0.030190416,4.083e-06,0.535905875,0.25165429300000003,0.072543416,1.345161125,0.197494042,180682752
baseline,first-stage-double,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,3.417e-06,0.10824625,0.04656279099999999,0.07793975,23.394204042,22.351098458,180518912
baseline,first-stage-double,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,3.416e-06,0,0,0.07416075,1.262373167,0.224670292,182796288
baseline,first-stage-double,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,3.917e-06,0.092178791,0.037819418,0.05894725,1.181079334,0.203896667,182845440
baseline,narrower-double,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,3.208e-06,0.125415792,0.064654375,0.078511667,0.014114792,0,58621952
baseline,narrower-double,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,1.542e-06,0,0,0.09547175,0.018205042,0,43286528
baseline,narrower-double,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.834e-06,0.1268885,0.05707133300000001,0.092176708,0.030304458,0,58621952
baseline,wider-double,monolithic,12,7451,this-search,8,7,8,13,1,0,0,0,0,0,5.5e-06,0.14282975,0.065754544,0.067102291,0.019134167,0,58949632
baseline,wider-double,assembled,12,7451,sum-of-components,8,7,8,13,1,0,0,0,0,0,3.5e-06,0,0,0.071475667,0.022602291,0,48267264
baseline,wider-double,1,12,7451,this-search,8,7,8,13,1,1,0,0,0,0,3.583e-06,0.142671167,0.061393832,0.072546708,0.020496166,0,58949632
baseline,mixed-double,monolithic,12,7451,this-search,7,6,7,13,1,0,0,0,0,0,3.459e-06,0.107514,0.045158250999999996,0.072719875,0.020718458,0,59342848
baseline,mixed-double,assembled,12,7451,sum-of-components,7,6,7,13,1,0,0,0,0,0,2.833e-06,0,0,0.070774458,0.01498075,0,45105152
baseline,mixed-double,1,12,7451,this-search,7,6,7,13,1,1,0,0,0,0,3.375e-06,0.139986,0.060046124000000006,0.085673541,0.02356375,0,59342848
baseline,first-stage-float32,monolithic,12,7451,this-search,6,5,6,13,103,0,0,1,0,0,2.917e-06,0.092119334,0.044578,0.079974459,23.329990417,22.306637583,166608896
baseline,first-stage-float32,assembled,12,7451,sum-of-components,6,5,6,13,103,0,0,1,0,0,3.084e-06,0,0,0.081109958,1.242068209,0.221020666,168951808
baseline,first-stage-float32,1,12,7451,this-search,6,5,6,13,103,1,0,1,0,0,3.875e-06,0.112268375,0.039617501,0.077439917,1.215884084,0.218342125,169263104
baseline,narrower-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,3.584e-06,0.120201709,0.045807293000000006,0.067529458,0.017604125,0,61112320
baseline,narrower-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,3.625e-06,0,0,0.068817541,0.017948208,0,41467904
baseline,narrower-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.417e-06,0.121167542,0.044246292000000007,0.070433125,0.014077541,0,61112320
baseline,wider-float32,monolithic,12,7451,this-search,8,6,8,13,1,0,0,0,0,0,1.375e-06,0.1593685,0.071531125,0.074794666,0.014392334,0,61112320
baseline,wider-float32,assembled,12,7451,sum-of-components,8,6,8,13,1,0,0,0,0,0,3.167e-06,0,0,0.082645875,0.017690958,0,44482560
baseline,wider-float32,1,12,7451,this-search,8,6,8,13,1,1,0,0,0,0,3.708e-06,0.135449834,0.056086833,0.070102833,0.019968292,0,61112320
baseline,mixed-float32,monolithic,12,7451,this-search,7,5,7,13,1,0,0,0,0,0,1.417e-06,0.120325584,0.057704831,0.088164583,0.016564666,0,61112320
baseline,mixed-float32,assembled,12,7451,sum-of-components,7,5,7,13,1,0,0,0,0,0,2.959e-06,0,0,0.062563458,0.025314542,0,45645824
baseline,mixed-float32,1,12,7451,this-search,7,5,7,13,1,1,0,0,0,0,1.0458e-05,0.126831875,0.057323835,0.069138125,0.014070458,0,61112320
duplicate,first-stage-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,5.292e-06,0.010013167,0.0,0.007582583,0,0,58359808
duplicate,first-stage-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,1.166e-06,0,0,0,0,0,0
duplicate,first-stage-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,1.375e-06,0.003997708,0.0,0.007612417,0,0,58425344
duplicate,narrower-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.708e-06,0.010503708,0.0,0.0077465,0,0,58425344
duplicate,narrower-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,8.75e-07,0,0,0,0,0,0
duplicate,narrower-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,6.25e-06,0.004251541,0.0,0.007667917,0,0,58425344
duplicate,wider-double,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.292e-06,0.007800584,0.0,0.007670042,0,0,58441728
duplicate,wider-double,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.5e-06,0,0,0,0,0,0
duplicate,wider-double,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.875e-06,0.005495917,0.0,0.007596834,0,0,58441728
duplicate,mixed-double,monolithic,12,7243,this-search,16,8,16,13,103,0,0,0,0,0,3.292e-06,0.249611,0.104789625,0.109016916,1.086222542,0,58507264
duplicate,mixed-double,assembled,12,7243,sum-of-components,16,8,16,13,103,0,0,0,0,0,2.792e-06,0,0,0.070078458,1.038327708,0,55623680
duplicate,mixed-double,1,12,7243,this-search,16,8,16,13,103,1,0,0,0,0,3.541e-06,0.288464042,0.134918332,0.08856025,1.081570875,0,58703872
duplicate,first-stage-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,4.708e-06,0.010905458,0.0,0.007728791,0,0,59179008
duplicate,first-stage-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,9.16e-07,0,0,0,0,0,0
duplicate,first-stage-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.25e-06,0.004011708,0.0,0.007711167,0,0,59179008
duplicate,narrower-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,2.917e-06,0.004400917,0.0,0.007668583,0,0,59195392
duplicate,narrower-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,1.375e-06,0,0,0,0,0,0
duplicate,narrower-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.791e-06,0.010073833,0.0,0.0077395,0,0,59195392
duplicate,wider-float32,monolithic,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,5.375e-06,0.008739417,0.0,0.010927166,0,0,59195392
duplicate,wider-float32,assembled,12,7243,sum-of-components,1,0,0,0,0,0,0,0,0,0,2.583e-06,0,0,0,0,0,0
duplicate,wider-float32,1,12,7243,this-search,1,0,0,1,0,0,0,0,0,0,3.375e-06,0.005025583,0.0,0.007578917,0,0,59195392
duplicate,mixed-float32,monolithic,12,7243,this-search,32,19,32,13,103,0,0,0,0,0,4.416e-06,0.604657916,0.258888875,0.074414875,1.191099791,0,59310080
duplicate,mixed-float32,assembled,12,7243,sum-of-components,32,19,32,13,103,0,0,0,0,0,1.459e-06,0,0,0.083730375,1.238398292,0,57344000
duplicate,mixed-float32,1,12,7243,this-search,32,19,32,13,103,1,0,0,0,0,1.3667e-05,0.597762125,0.24084954699999994,0.070944417,1.209684917,0,59670528
heterogeneous-168,first-stage-double,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,4e-06,43.696938458,12.971573916,35.44128825,6.79114325,0,1211891712
heterogeneous-168,first-stage-double,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,5.875e-06,0,0,35.48773425,6.1357725,0,1011089408
heterogeneous-168,first-stage-double,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,5.041e-06,46.763570625,13.55366221,35.487253167,6.90315275,0,1211891712
heterogeneous-168,narrower-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,5.459e-06,51.252047917,15.181778333,35.390251708,6.637514667,0,1231896576
heterogeneous-168,narrower-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,4.959e-06,0,0,35.72876375,6.18574025,0,1064026112
heterogeneous-168,narrower-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,2.833e-06,51.938984208,15.074000751,35.556571125,6.927189334,0,1231896576
heterogeneous-168,wider-double,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,4.708e-06,50.913654042,15.050108459,35.4570285,6.793092958,0,1231896576
heterogeneous-168,wider-double,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,4.25e-06,0,0,35.3728465,6.814530625,0,1063829504
heterogeneous-168,wider-double,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,2.666e-06,51.166016542,15.175914000000002,35.31646725,6.650434834,0,1231896576
heterogeneous-168,mixed-double,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,4e-06,48.849329458,13.278430542,35.286475458,6.540798375,0,1231896576
heterogeneous-168,mixed-double,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,4.292e-06,0,0,34.978249583,6.002611667,0,1045463040
heterogeneous-168,mixed-double,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,2.917e-06,48.83121725,13.005530417000001,35.363611625,6.430502334,0,1231896576
heterogeneous-168,first-stage-float32,monolithic,168,139551,this-search,6,5,6,13,1,0,0,0,0,0,3.542e-06,42.509972834,12.879275666,35.349396542,6.464226209,0,1237549056
heterogeneous-168,first-stage-float32,assembled,168,139551,sum-of-components,6,5,6,13,1,0,0,0,0,0,4.709e-06,0,0,36.116902208,6.395714041,0,1029062656
heterogeneous-168,first-stage-float32,1,168,139551,this-search,6,5,6,13,1,1,0,0,0,0,4.583e-06,43.519770875,13.183344791999998,35.479791875,8.554136709,0,1237549056
heterogeneous-168,narrower-float32,monolithic,168,139551,this-search,7,6,7,13,1,0,0,0,0,0,4.375e-06,52.1343005,15.331057543,35.46862425,8.423837458,0,1237549056
heterogeneous-168,narrower-float32,assembled,168,139551,sum-of-components,7,6,7,13,1,0,0,0,0,0,3.625e-06,0,0,35.999178667,7.58082025,0,956989440
heterogeneous-168,narrower-float32,1,168,139551,this-search,7,6,7,13,1,1,0,0,0,0,4.917e-06,51.116531333,15.012530247999997,36.444790417,7.325425666,0,1237549056
heterogeneous-168,wider-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,5.666e-06,49.637897417,13.263961541999999,35.597890667,8.656222583,0,1237549056
heterogeneous-168,wider-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,3.417e-06,0,0,35.30693775,7.519316542,0,941539328
heterogeneous-168,wider-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,7.667e-06,49.295553166,12.944888834,38.052720625,7.378648583,0,1237549056
heterogeneous-168,mixed-float32,monolithic,168,139551,this-search,7,5,6,13,1,0,0,0,0,0,6.334e-06,49.233819583,13.086678331999998,35.591207792,7.672408625,0,1265696768
heterogeneous-168,mixed-float32,assembled,168,139551,sum-of-components,7,5,6,13,1,0,0,0,0,0,2.8417e-05,0,0,35.340683542,6.710816,0,956383232
heterogeneous-168,mixed-float32,1,168,139551,this-search,7,5,6,13,1,1,0,0,0,0,5.375e-06,48.959280584,12.992135292,35.309061333,6.53621825,0,1265696768
near-0.02,first-stage-double,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,3.5e-06,0.187305542,0.081467543,0.120135125,25.764674416,24.759238542,146472960
near-0.02,first-stage-double,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,2.917e-06,0,0,0.0898495,1.22354625,0.204882667,148799488
near-0.02,first-stage-double,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,3.792e-06,0.20996475,0.08808529100000001,0.067806708,1.205312167,0.203150209,152403968
near-0.02,narrower-double,monolithic,12,7243,this-search,18,16,18,13,103,0,0,1,0,0,4.083e-06,0.340826083,0.14154199999999997,0.0730685,25.76893625,24.762353333,145784832
near-0.02,narrower-double,assembled,12,7243,sum-of-components,18,16,18,13,103,0,0,1,0,0,3.5e-06,0,0,0.083439209,1.201162417,0.211962042,149340160
near-0.02,narrower-double,1,12,7243,this-search,18,16,18,13,103,1,0,1,0,0,3.167e-06,0.357037125,0.15940120800000004,0.077606833,1.216033417,0.208137125,152403968
near-0.02,wider-double,monolithic,12,7243,this-search,20,18,20,13,103,0,0,1,0,0,3.583e-06,0.363330125,0.16147557999999998,0.075039583,26.008478416,24.806790542,180273152
near-0.02,wider-double,assembled,12,7243,sum-of-components,20,18,20,13,103,0,0,1,0,0,2.875e-06,0,0,0.094099166,1.327193583,0.203817917,181370880
near-0.02,wider-double,1,12,7243,this-search,20,18,20,13,103,1,0,1,0,0,3.458e-06,0.372100333,0.160016334,0.086397916,1.349219833,0.208425417,181469184
near-0.02,mixed-double,monolithic,12,7243,this-search,12,11,12,13,103,0,0,1,0,0,4.791e-06,0.215448667,0.083489917,0.070599,26.900190083,25.790763083,159285248
near-0.02,mixed-double,assembled,12,7243,sum-of-components,12,11,12,13,103,0,0,1,0,0,2.625e-06,0,0,0.079678666,1.214263375,0.210705125,161366016
near-0.02,mixed-double,1,12,7243,this-search,12,11,12,13,103,1,0,1,0,0,3.917e-06,0.228873042,0.104105417,0.074992042,1.181152125,0.2038645,163250176
near-0.02,first-stage-float32,monolithic,12,7243,this-search,10,9,10,13,103,0,0,1,0,0,3.25e-06,0.181275875,0.077282499,0.080699583,26.858607375,25.834508917,158351360
near-0.02,first-stage-float32,assembled,12,7243,sum-of-components,10,9,10,13,103,0,0,1,0,0,2.834e-06,0,0,0.075421583,1.214226709,0.202159792,161579008
near-0.02,first-stage-float32,1,12,7243,this-search,10,9,10,13,103,1,0,1,0,0,3.417e-06,0.201359667,0.09428120699999999,0.076463125,1.220223292,0.214748583,165527552
near-0.02,narrower-float32,monolithic,12,7243,this-search,17,14,18,13,103,0,0,1,0,0,3.542e-06,0.324807375,0.136810793,0.084781542,26.385272958,25.36067225,159481856
near-0.02,narrower-float32,assembled,12,7243,sum-of-components,17,14,18,13,103,0,0,1,0,0,2.875e-06,0,0,0.079114041,1.195779125,0.20616725,161447936
near-0.02,narrower-float32,1,12,7243,this-search,17,14,18,13,103,1,0,1,0,0,3.042e-06,0.312040292,0.12591850400000001,0.074540875,1.230674084,0.199343875,162037760
near-0.02,wider-float32,monolithic,12,7243,this-search,20,17,20,13,103,0,0,1,0,0,4.792e-06,0.401797667,0.16411400100000004,0.072344917,25.47128325,24.463179125,161071104
near-0.02,wider-float32,assembled,12,7243,sum-of-components,20,17,20,13,103,0,0,1,0,0,2.917e-06,0,0,0.073103542,1.242864458,0.200011959,164331520
near-0.02,wider-float32,1,12,7243,this-search,20,17,20,13,103,1,0,1,0,0,4.375e-06,0.379659,0.153615832,0.093665875,1.246662584,0.205755666,166330368
near-0.02,mixed-float32,monolithic,12,7243,this-search,12,10,12,13,103,0,0,1,0,0,3.625e-06,0.212664208,0.098129915,0.0759325,25.3230815,24.279800417,164298752
near-0.02,mixed-float32,assembled,12,7243,sum-of-components,12,10,12,13,103,0,0,1,0,0,3.334e-06,0,0,0.086056875,1.233359459,0.195743875,168853504
near-0.02,mixed-float32,1,12,7243,this-search,12,10,12,13,103,1,0,1,0,0,4.209e-06,0.232097458,0.11215987399999999,0.070772,1.192066291,0.180898292,169181184
near-0.10,first-stage-double,monolithic,12,7243,this-search,7,5,7,13,1,0,0,0,0,0,1.542e-06,0.113369541,0.052322623,0.068123625,0.022805125,0,59113472
near-0.10,first-stage-double,assembled,12,7243,sum-of-components,7,5,7,13,1,0,0,0,0,0,3.333e-06,0,0,0.086401416,0.019003042,0,41566208
near-0.10,first-stage-double,1,12,7243,this-search,7,5,7,13,1,1,0,0,0,0,3.75e-06,0.133163125,0.044664291,0.077608584,0.01352725,0,59260928
near-0.10,narrower-double,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,3.666e-06,0.217711291,0.093598543,0.058913,0.023913583,0,59850752
near-0.10,narrower-double,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,4.792e-06,0,0,0.097173583,0.017523416,0,43433984
near-0.10,narrower-double,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,3.25e-06,0.212108333,0.09464028899999999,0.07316,0.023116458,0,59867136
near-0.10,wider-double,monolithic,12,7243,this-search,10,9,10,13,1,0,0,0,0,0,3.75e-06,0.173908,0.085008792,0.066122084,0.019829208,0,60112896
near-0.10,wider-double,assembled,12,7243,sum-of-components,10,9,10,13,1,0,0,0,0,0,3.125e-06,0,0,0.075440125,0.015025708,0,42074112
near-0.10,wider-double,1,12,7243,this-search,10,9,10,13,1,1,0,0,0,0,1.7959e-05,0.182075792,0.076615916,0.077656125,0.017872833,0,60112896
near-0.10,mixed-double,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,3.5e-06,0.195112666,0.09602408400000001,0.087473958,0.020005791,0,60391424
near-0.10,mixed-double,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,3.208e-06,0,0,0.082366833,0.017814792,0,41402368
near-0.10,mixed-double,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,3.25e-06,0.204173875,0.091355167,0.07056925,0.013577042,0,60391424
near-0.10,first-stage-float32,monolithic,12,7243,this-search,7,6,7,13,1,0,0,0,0,0,3.625e-06,0.126817875,0.062717708,0.07255425,0.0142335,0,60391424
near-0.10,first-stage-float32,assembled,12,7243,sum-of-components,7,6,7,13,1,0,0,0,0,0,1.375e-06,0,0,0.091094541,0.024802375,0,43745280
near-0.10,first-stage-float32,1,12,7243,this-search,7,6,7,13,1,1,0,0,0,0,3.75e-06,0.124571292,0.060416081999999996,0.067744459,0.018998833,0,60391424
near-0.10,narrower-float32,monolithic,12,7243,this-search,12,11,12,13,1,0,0,0,0,0,1.583e-06,0.256951625,0.11999108300000001,0.064961333,0.02007375,0,60407808
near-0.10,narrower-float32,assembled,12,7243,sum-of-components,12,11,12,13,1,0,0,0,0,0,3.334e-06,0,0,0.083902875,0.015210708,0,41107456
near-0.10,narrower-float32,1,12,7243,this-search,12,11,12,13,1,1,0,0,0,0,4.333e-06,0.229084625,0.09310233400000001,0.078850625,0.013614375,0,60407808
near-0.10,wider-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,2.417e-06,0.175113541,0.07827250100000001,0.070299916,0.020417,0,60407808
near-0.10,wider-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,3.833e-06,0,0,0.063115459,0.012547958,0,40943616
near-0.10,wider-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,1.1541e-05,0.169985916,0.074625374,0.083043041,0.019082792,0,60407808
near-0.10,mixed-float32,monolithic,12,7243,this-search,10,8,10,13,1,0,0,0,0,0,3.791e-06,0.185518959,0.077731416,0.070943375,0.018536334,0,60407808
near-0.10,mixed-float32,assembled,12,7243,sum-of-components,10,8,10,13,1,0,0,0,0,0,3.375e-06,0,0,0.089134333,0.01417125,0,41353216
near-0.10,mixed-float32,1,12,7243,this-search,10,8,10,13,1,1,0,0,0,0,3.333e-06,0.180054833,0.083203085,0.082385708,0.021861125,0,60407808
regular-active,first-stage-double,monolithic,24,14902,this-search,32,26,32,13,103,0,13,1,1,170.580081791,0.23970525,1.781690334,0.8004282470000003,0.271857125,47.727701,44.514867791,204816384
regular-active,first-stage-double,assembled,24,14902,sum-of-components,86,60,88,13,103,0,13,1,1,170.221631,0.229139292,0,0,0.274496875,48.365943916,45.279291917,216252416
regular-active,first-stage-double,00:baseline:1,12,7451,this-search,6,4,6,13,103,1,13,1,0,0,0.077738542,0.108576833,0.048001124,0.079979834,1.236281208,0.185701334,216268800
regular-active,first-stage-double,01:active-a:1,12,7451,this-search,80,56,82,13,103,1,13,1,1,0.049531875,0.080159292,1.519925375,0.6916957400000002,0.076183875,1.502199958,0.198185083,216268800
regular-active,narrower-double,monolithic,24,14902,this-search,30,24,30,13,103,0,13,1,1,170.845969958,0.228217083,1.630332834,0.7037844990000001,0.238367917,47.624345084,44.329066333,211550208
regular-active,narrower-double,assembled,24,14902,sum-of-components,37,30,37,13,103,0,13,1,1,170.53640025,0.228835,0,0,0.288203209,48.077681333,44.867584375,214204416
regular-active,narrower-double,00:baseline:1,12,7451,this-search,7,5,7,13,103,1,13,1,0,0,0.079020667,0.125282875,0.047268375,0.06288875,1.241058333,0.202945583,224280576
regular-active,narrower-double,01:active-a:1,12,7451,this-search,30,25,30,13,103,1,13,1,1,0.040851416,0.074629375,0.599630708,0.2695611660000001,0.080637083,1.478982958,0.202374583,224280576
regular-active,wider-double,monolithic,24,14902,this-search,48,33,49,13,103,0,13,1,1,171.130652709,0.23308,2.854534458,1.3063350819999995,0.260519875,47.472134459,44.297494084,208830464
regular-active,wider-double,assembled,24,14902,sum-of-components,50,40,50,13,103,0,13,1,1,170.306715416,0.241772625,0,0,0.24082975,47.930137125,44.722219292,214974464
regular-active,wider-double,00:baseline:1,12,7451,this-search,8,7,8,13,103,1,13,1,0,0,0.067395833,0.1551605,0.06626350099999999,0.074439209,1.258663375,0.222364584,225017856
regular-active,wider-double,01:active-a:1,12,7451,this-search,42,33,42,13,103,1,13,1,1,0.042890833,0.073608,0.786691167,0.3856076260000001,0.084512833,1.464081083,0.22676175,225017856
regular-active,mixed-double,monolithic,24,14902,this-search,29,24,30,13,103,0,13,1,1,170.465540542,0.241263417,1.625388291,0.7455865389999999,0.216352125,47.578642125,44.488404541,207044608
regular-active,mixed-double,assembled,24,14902,sum-of-components,39,32,39,13,103,0,13,1,1,170.838020167,0.238533208,0,0,0.252949416,48.804410333,45.712356209,235962368
regular-active,mixed-double,00:baseline:1,12,7451,this-search,7,6,7,13,103,1,13,1,0,0,0.078328875,0.127134625,0.058454374,0.078096959,1.223258708,0.189284334,235978752
regular-active,mixed-double,01:active-a:1,12,7451,this-search,32,26,32,13,103,1,13,1,1,0.053379375,0.082313542,0.550462,0.23966442000000002,0.077897875,1.468337625,0.211114833,235978752
regular-active,first-stage-float32,monolithic,24,14902,this-search,42,29,42,13,103,0,13,1,1,170.6660645,0.233905125,2.451548542,1.09178904,0.245327916,47.070472208,44.165858042,206880768
regular-active,first-stage-float32,assembled,24,14902,sum-of-components,55,38,55,13,103,0,13,1,1,170.655076,0.22873925,0,0,0.227719333,47.841397375,45.002623167,236257280
regular-active,first-stage-float32,00:baseline:1,12,7451,this-search,6,5,6,13,103,1,13,1,0,0,0.079835125,0.113982959,0.05269525,0.085588666,1.187646792,0.1939685,236273664
regular-active,first-stage-float32,01:active-a:1,12,7451,this-search,49,33,49,13,103,1,13,1,1,0.039988708,0.060835125,0.799513125,0.36008837700000007,0.077207084,1.338348667,0.211831167,236273664
regular-active,narrower-float32,monolithic,24,14902,this-search,60,43,61,13,103,0,13,1,1,173.696358375,0.209326125,3.257657875,1.5040494610000001,0.224723417,47.277294459,44.391967667,204800000
